image,p_wide,p_narrow,p_barrier_yes,p_barrier_no
포곡빅스맘어린이집_(구)꿈사랑어린이집_북쪽.png,0.7093499,0.29831508,0.16279066,0.83904046
포곡어린이집_북쪽.png,0.39311224,0.60657644,0.1542986,0.8431637
포곡초등학교(병설)_북쪽.png,0.35573354,0.6472904,0.19238254,0.804378
포리초등학교_북쪽.png,0.019636571,0.9811249,0.054403305,0.94539964
포일초등학교_북쪽.png,0.9787173,0.021345228,0.89607763,0.103181124
포천삼정초교_북쪽.png,0.020005912,0.98037183,0.017199248,0.98242843
포천시청어린이집_북쪽.png,0.19541329,0.8007463,0.06654388,0.93482435
포천어린이집_북쪽.png,0.016863406,0.98315144,0.0032248795,0.9967494
포천초교_북쪽.png,0.0038598776,0.9960978,0.0019549131,0.99805605
폴리어학원_북쪽.png,0.9196904,0.07946932,0.7939089,0.20567039
표교초교_북쪽.png,0.23029038,0.7726428,0.074848354,0.92542183
푸르니수지어린이집_북쪽.png,0.9932993,0.0069029927,0.9310736,0.06811902
푸르니이매어린이집_북쪽.png,0.29708984,0.70536864,0.28221813,0.7185873
푸른강산어린이집_북쪽.png,0.74653226,0.2635374,0.40382335,0.602536
푸른꿈어린이집_(구)지인어린이집_북쪽.png,0.33236527,0.66590047,0.06912169,0.9303651
푸른나무어린이집_북쪽.png,0.6239723,0.37652537,0.3729079,0.62155914
푸른무지개유치원_북쪽.png,0.022250772,0.97837365,0.010606229,0.9891188
푸른밭어린이집(동그라미유치원)_북쪽.png,0.85951245,0.14224961,0.74929374,0.2481268
푸른솔어린이집_북쪽.png,0.42084563,0.5777192,0.18292037,0.8118394
푸른솔유치원_북쪽.png,0.71360546,0.28950274,0.5520019,0.45173872
푸른솔초교_북쪽.png,0.9645288,0.035496086,0.91541064,0.08000314
푸른숲_어린이집_북쪽.png,0.025274813,0.9748813,0.014214277,0.98569375
푸른숲속어린이집_북쪽.png,0.97590375,0.02438423,0.316317,0.678157
푸른숲어린이집_북쪽.png,0.007713914,0.9923066,0.015781939,0.9841645
푸른숲유치원_북쪽.png,0.9878348,0.01222387,0.8880539,0.110520214
푸른아이세상어린이집_북쪽.png,0.07680681,0.92284477,0.06320059,0.93592584
푸른어린이집+하늘어린이집_북쪽.png,0.3133237,0.6833827,0.13846076,0.8622552
푸른옥어린이집_북쪽.png,0.10982546,0.888857,0.14087301,0.8598063
푸른유치원_북쪽.png,0.07926172,0.9204773,0.022538722,0.97803617
풀꽃무리어린이집_북쪽.png,0.5352142,0.46146885,0.42796594,0.5765183
풀꽃향기유치원_북쪽.png,0.8500365,0.15097645,0.42280665,0.57959485
풀향기어린이집_북쪽.png,0.059191346,0.94212043,0.08804792,0.9124069
풍덕초등학교_북쪽.png,0.011141121,0.9888824,0.00985688,0.9900398
풍림월드유치원_북쪽.png,0.92536473,0.07597551,0.63549024,0.3676265
풍무숙명유치원_북쪽.png,0.98317313,0.016453594,0.7921727,0.20433494
풍무초교_북쪽.png,0.694254,0.31509498,0.436807,0.56429756
풍무초병설유치원_북쪽.png,0.694254,0.31509498,0.436807,0.56429756
풍산초등학교_북쪽.png,0.9972226,0.0028798282,0.7683321,0.23601219
풍양초등학교(병설)_북쪽.png,0.15456831,0.8469703,0.10784122,0.8934401
풍천초등학교_북쪽.png,0.8011658,0.19410521,0.6949086,0.29759306
프라임운양유치원_북쪽.png,0.8582835,0.14491886,0.4895295,0.5101815
프라임유치원_북쪽.png,0.27137712,0.7268641,0.11284536,0.8898369
프렌즈유치원_북쪽.png,0.7825321,0.21576965,0.9416913,0.059598416
피터팬랜드_어린이집_북쪽.png,0.5159343,0.48763052,0.02221775,0.977314
필봉초등학교_북쪽.png,0.81891024,0.18747607,0.61860156,0.37700108
핑크블루어린이집_북쪽.png,0.8383297,0.16377574,0.47305325,0.5226293
하길유치원_북쪽.png,0.9923849,0.0076120496,0.91138375,0.08979693
하나린유치원-1구간_북쪽.png,0.6490782,0.35401285,0.68221277,0.32479066
하나어린이집_북쪽.png,0.22388831,0.7808335,0.27583623,0.7211997
하남유치원_북쪽.png,0.06945008,0.9302881,0.046132177,0.9548925
하남초등학교_북쪽.png,0.7246651,0.27736038,0.6257926,0.37068275
하늘꿈의유치원_북쪽.png,0.37933263,0.62103045,0.15406805,0.84313333
하늘빛유치원_북쪽.png,0.98536956,0.015210688,0.80337095,0.20367673
하늘빛초교_북쪽.png,0.9633296,0.03707266,0.8517025,0.14859149
하늘빛초병설유치원_북쪽.png,0.9633296,0.03707266,0.8517025,0.14859149
하늘숲_어린이집_북쪽.png,0.07526329,0.92662656,0.009657621,0.9903312
하늘숲어린이집_북쪽.png,0.9667231,0.03366372,0.63208973,0.36553356
하늘유치원-1구간_북쪽.png,0.9475409,0.05387351,0.79595476,0.20695269
하늘채어린이집_북쪽.png,0.02652198,0.9741075,0.01887831,0.9815817
하늘초등학교_북쪽.png,0.9684135,0.032299906,0.9447563,0.053804427
하대원어린이집_북쪽.png,0.049912155,0.95047677,0.15412658,0.8446193
하버드어린이집_북쪽.png,0.021628082,0.9784957,0.02589351,0.9746702
하슬린어린이집_북쪽.png,0.12432346,0.8781729,0.104230404,0.89514565
하안남초등학교.png,0.9544469,0.045327872,0.7819656,0.21962291
하안북초등학교_북쪽.png,0.8520386,0.15158606,0.6827681,0.31703642
하안초등학교_북쪽.png,0.9162469,0.08463237,0.8694984,0.13333154
하얀뜰어린이집_북쪽.png,0.36002246,0.6390767,0.4665691,0.5402223
하영유치원_북쪽.png,0.89486015,0.10659838,0.56540275,0.4304202
하원초등학교_북쪽.png,0.95012796,0.050694197,0.93466485,0.065907866
하은유치원_북쪽.png,0.12599295,0.8736171,0.21647352,0.7854526
하이어린이집_북쪽.png,0.09789106,0.9043637,0.0940361,0.9036614
하일초등학교_북쪽.png,0.9955723,0.00447011,0.80873805,0.1922422
하중초등학교_북쪽.png,0.37353012,0.63396525,0.61072266,0.38599664
하탑초등학교_북쪽.png,0.022196144,0.9785324,0.51896495,0.47356954
하하호호어린이집-1구간_북쪽.png,0.28368172,0.71876174,0.15059996,0.85089546
학동초등학교_북쪽.png,0.8863708,0.116090626,0.89934206,0.1024926
학운초교_북쪽.png,0.49846646,0.50554174,0.4549415,0.53931886
학운초병설유치원_북쪽.png,0.49846646,0.50554174,0.4549415,0.53931886
학이유치원_북쪽.png,0.9886152,0.011535704,0.76938653,0.2349957
학촌유치원-1구간_북쪽.png,0.34419084,0.65583795,0.46223575,0.5360841
학촌유치원_북쪽.png,0.5697988,0.4291497,0.58423334,0.419975
한가람초교(병설)_북쪽.png,0.044510514,0.95613855,0.10259053,0.90173453
한가람초교_북쪽.png,0.9197446,0.08310446,0.64486825,0.35742682
한강유치원_북쪽.png,0.8149684,0.18825266,0.30728447,0.6914595
한국선진학교_북쪽.png,0.9658252,0.033028662,0.72686267,0.27277982
한국유치원_북쪽.png,0.86204183,0.1429191,0.8695723,0.13013202
한나래유치원(광성드림학교)_북쪽.png,0.32438764,0.6741466,0.17131242,0.8299581
한내초교_북쪽.png,0.21863237,0.77837586,0.064902335,0.9343205
한내초등학교_북쪽.png,0.2977038,0.70374703,0.56739724,0.43620256
한누리유치원-1구간_북쪽.png,0.6569793,0.35165614,0.45414788,0.55021274
한들_유치원_북쪽.png,0.9947982,0.005103141,0.9243815,0.07580906
한림유치원_북쪽.png,0.47468302,0.52866954,0.41823834,0.5819454
한마음유치원_북쪽.png,0.09865031,0.9024519,0.06857884,0.9319056
한뫼초등학교_북쪽.png,0.6274659,0.37836277,0.4732385,0.5260662
한미유치원_북쪽.png,0.4620692,0.5351647,0.65868944,0.33867976
한별어린이집-1구간_북쪽.png,0.75522447,0.24667045,0.87881905,0.11937687
한별초등학교(병설)_북쪽.png,0.92544496,0.0747115,0.7510292,0.25169784
한빛유치원_북쪽.png,0.2601591,0.7407171,0.79264355,0.20631766
한빛초등학교_북쪽.png,0.9500823,0.050206155,0.9445647,0.05426556
한산초등학교_북쪽.png,0.905632,0.096330225,0.5759239,0.423907
한성어린이집_북쪽.png,0.5001606,0.50509065,0.17089218,0.82998943
한솔교육_어린이집_북쪽.png,0.20006663,0.8027701,0.09182638,0.9074676
한솔어린이집_북쪽.png,0.7854358,0.22165948,0.25141156,0.7432156
한솔유치원_북쪽.png,0.06167513,0.93851763,0.1133706,0.8853523
한솔초등학교_북쪽.png,0.073461264,0.9280616,0.14458534,0.8557093
한수초등학교_북쪽.png,0.16991144,0.83151853,0.24045694,0.7526929
한스유치원_북쪽.png,0.7707456,0.23218945,0.60673255,0.40455014
한슬어린이집_북쪽.png,0.21288532,0.7888553,0.24069679,0.7614138
한승어린이집_북쪽.png,0.45170507,0.54858994,0.1267496,0.87598336
한아람초등학교_북쪽.png,0.8036746,0.1978308,0.73271275,0.2682801
한양어린이집_북쪽.png,0.039639235,0.9605726,0.01903218,0.9808984
한얼초교_북쪽.png,0.8324868,0.16757315,0.4946856,0.5047117
한여울유치원_북쪽.png,0.6493169,0.34732202,0.298469,0.6999134
한여울초등학교_북쪽.png,0.5393081,0.46346012,0.49825454,0.5026237
한우리어린이집_북쪽.png,0.7699008,0.22786537,0.7536019,0.24632001
한울숲유치원_북쪽.png,0.5726991,0.43014175,0.3865274,0.61066365
한울유치원_북쪽.png,0.13623041,0.8664383,0.08155438,0.9159127
한율초등학교_북쪽.png,0.9954386,0.0044992566,0.99013734,0.009830922
한일초교-1구간_북쪽.png,0.988325,0.011908472,0.8459563,0.1552082
한일초등학교_북쪽.png,0.39165092,0.6032928,0.20930657,0.78792894
한터어린이집_북쪽.png,0.25418544,0.7481969,0.11849874,0.88194627
한터초등학교(병설)_북쪽.png,0.049577445,0.94856954,0.037130803,0.963168
함박유치원_북쪽.png,0.5916964,0.40921956,0.77500427,0.2247439
함박초등학교(병설)_북쪽.png,0.96457803,0.035036564,0.9668208,0.033009112
해관유치원_북쪽.png,0.9184498,0.08123922,0.5404402,0.46075422
해나유치원_북쪽.png,0.15227687,0.8489685,0.17742777,0.8216609
해냄_어린이집_북쪽.png,0.41034648,0.59489423,0.15048608,0.8444049
해님달님어린이집_북쪽.png,0.80415225,0.19813067,0.18792394,0.8145894
해님유치원_북쪽.png,0.04467398,0.9563004,0.039906174,0.9586908
해달별어린이집_북쪽.png,0.18831035,0.8196547,0.024130255,0.97646284
해달별유치원_북쪽.png,0.004712671,0.99515796,0.036196828,0.96434116
해들유치원-1구간_북쪽.png,0.8766519,0.12492654,0.6406104,0.3607543
해마루유치원_북쪽.png,0.46608672,0.5398001,0.06845927,0.9311954
해맑은유치원_북쪽.png,0.9103601,0.09185317,0.66566384,0.332884
해밀_유치원_북쪽.png,0.020861536,0.9791508,0.005362332,0.99457955
해밀유치원(해밀어린이집)_북쪽.png,0.16126403,0.8369087,0.09014788,0.90901834
해밀초등학교(병설)_북쪽.png,0.9430654,0.05821556,0.6502847,0.34672642
해바라기재능유치원_북쪽.png,0.036310673,0.96473515,0.017226487,0.9828774
해솔_초등학교_병설유치원_북쪽.png,0.8848763,0.119400084,0.78963757,0.21246931
해솔_초등학교_북쪽.png,0.8848763,0.119400084,0.78963757,0.21246931
해솔초교(병설)_북쪽.png,0.009575099,0.9903928,0.08291322,0.9173897
해솔학교_북쪽.png,0.22087589,0.7821136,0.3334452,0.6622185
해오름어린이집_북쪽.png,0.02052179,0.97956663,0.027641326,0.97240734
해오름유치원_북쪽.png,0.33275077,0.67503643,0.11772406,0.8776392
해오름초등학교_북쪽.png,0.97966146,0.02046755,0.7273191,0.26957333
해와달어린이집_북쪽.png,0.93169856,0.06938994,0.7499613,0.24840751
해운초등학교_북쪽.png,0.055847555,0.94463444,0.050793886,0.94938135
해원학교_북쪽.png,0.15590265,0.8450337,0.1869795,0.8124809
해찬솔어린이집_북쪽.png,0.467255,0.5344827,0.46119756,0.5340742
해창이레어린이집_북쪽.png,0.11825952,0.8813983,0.18769649,0.8180119
해창초등학교_북쪽.png,0.94557375,0.05594799,0.7815028,0.22124293
해피아이유치원_북쪽.png,0.41881222,0.58544505,0.29083526,0.7118167
햇님어린이집-1구간_북쪽.png,0.020109922,0.9806615,0.03536117,0.9640541
햇님어린이집_북쪽.png,0.016767144,0.98328876,0.0059007406,0.9940379
햇병아리어린이집_북쪽.png,0.062012017,0.93854964,0.092056334,0.9043765
햇볕은쨍쨍어린이집-1구간_북쪽.png,0.2552654,0.7432146,0.20421416,0.7998803
행남초등학교_북쪽.png,0.88005173,0.11907223,0.71726453,0.27641255
행복나무유치원-1구간_북쪽.png,0.25923198,0.743299,0.14002278,0.8574612
행복이가득한어린이집_북쪽.png,0.63456005,0.37293297,0.13503218,0.86422616
행복한_숲_어린이집_북쪽.png,0.050318092,0.9504998,0.027276665,0.97311354
행복한_유치원_북쪽.png,0.39747626,0.6095527,0.27982002,0.723329
행복한아이유치원_북쪽.png,0.4244942,0.5751733,0.08317125,0.9182738
행복한유치원_북쪽.png,0.20363426,0.8008355,0.19503978,0.8056936
행신동_학원가_북쪽.png,0.81361985,0.18925449,0.2196649,0.78232163
행신초등학교_북쪽.png,0.98188436,0.018425971,0.91647065,0.08343202
행전어린이집_북쪽.png,0.9738258,0.0260064,0.76653904,0.23243117
행주초등학교_북쪽.png,0.9794291,0.020918787,0.84210354,0.16028222
향기로운유치원_북쪽.png,0.81395364,0.1883972,0.39043024,0.6014534
향남아이비어린이집_북쪽.png,0.70516956,0.29744685,0.5142254,0.49195886
향남유치원_북쪽.png,0.9245533,0.07680866,0.6541679,0.34622854
향남초등학교_북쪽.png,0.02006945,0.9797626,0.1695959,0.82848287
향동숲내초등학교_북쪽.png,0.8275948,0.17357507,0.6987622,0.3025548
향동초등학교_북쪽.png,0.98429155,0.015986115,0.7805706,0.22019255
향산초중학교(초)_북쪽.png,0.32438964,0.68346655,0.49700612,0.50743985
향상어린이집_북쪽.png,0.23345399,0.76799023,0.054733127,0.9439256
현대모비스마북어린이집_북쪽.png,0.9614625,0.03850469,0.88039684,0.11894435
현대자동차남양연구소어린이집_북쪽.png,0.22501603,0.77836776,0.0610722,0.93842477
현덕초_광덕분교_북쪽.png,0.6923262,0.31117862,0.54920954,0.45168966
현덕초등학교_북쪽.png,0.5936692,0.41152528,0.66430795,0.3359567
현매초교병설유치원_북쪽.png,0.008771241,0.9914,0.029831678,0.9707341
현매초등학교_북쪽.png,0.008771241,0.9914,0.029831678,0.9707341
현산초등학교_북쪽.png,0.4913063,0.49912435,0.14983791,0.85297924
현암초등학교_북쪽.png,0.8303752,0.16667262,0.8577707,0.1422495
현일초등학교_북쪽.png,0.9668516,0.032331407,0.94360244,0.053002
현진어린이집_북쪽.png,0.25045037,0.7551651,0.01343444,0.9866465
현촌초등학교_북쪽.png,0.9408562,0.060274243,0.8207018,0.18205646
현화유치원_북쪽.png,0.448596,0.55488545,0.15122142,0.84906733
현화초등학교_북쪽.png,0.16663852,0.8366817,0.16826284,0.8327302
혜성유치원_북쪽.png,0.3055244,0.70496845,0.23305568,0.76696
혜윰유치원_북쪽.png,0.0942235,0.907117,0.08657026,0.913997
혜화어린이집_북쪽.png,0.6132081,0.39239162,0.68649167,0.3125584
호계초등학교_북쪽.png,0.45806175,0.55162,0.33535647,0.66713357
호곡초등학교_북쪽.png,0.34394133,0.6499555,0.83345306,0.16071203
호동_초등학교_병설유치원_북쪽.png,0.44147438,0.5679057,0.619986,0.37458602
호동_초등학교_북쪽.png,0.44147438,0.5679057,0.619986,0.37458602
호동초등학교_북쪽.png,0.5903449,0.41064742,0.5320604,0.46942884
호만브레인유치원_북쪽.png,0.2825082,0.7257868,0.2785983,0.72172046
호매실초교-1구간_북쪽.png,0.9911208,0.009291053,0.7448066,0.25661805
호법초교_북쪽.png,0.04981351,0.95056355,0.04481387,0.9541517
호산나어린이집_북쪽.png,0.8437624,0.16260219,0.3720091,0.633304
호수초교_북쪽.png,0.8287637,0.17110482,0.7902889,0.20755321
호수초등학교_북쪽.png,0.38879105,0.61962575,0.31371647,0.6907494
호수초병설유치원_북쪽.png,0.8287637,0.17110482,0.7902889,0.20755321
호암초등학교_북쪽.png,0.056685954,0.94289964,0.14166626,0.8636959
호연초등학교_북쪽.png,0.88748425,0.11529842,0.9339317,0.066197276
호원초등학교_북쪽.png,0.43526578,0.56261027,0.496985,0.4959427
호평한샘어린이집_북쪽.png,0.867817,0.12985569,0.79526675,0.20512065
홀트학교_북쪽.png,0.91018313,0.09107986,0.46048617,0.53719217
홈그루유치원_북쪽.png,0.65060115,0.35796702,0.5386656,0.46014255
홍원초등학교_북쪽.png,0.13511086,0.8656566,0.16149315,0.84108025
홍익교육어린이집_북쪽.png,0.047760636,0.9525653,0.023790628,0.9762074
홍익어린이집_북쪽.png,0.09924343,0.9044447,0.018142074,0.9809761
홍익예뜰_어린이집_북쪽.png,0.18348509,0.82097673,0.04191324,0.95862365
홍하유치원_북쪽.png,0.8434136,0.15924025,0.7113789,0.29062748
화남초등학교_북쪽.png,0.874383,0.1261436,0.91397274,0.087525934
화도은솔유치원(공립)_북쪽.png,0.7632113,0.241968,0.8797213,0.11961672
화도초등학교(병설)_북쪽.png,0.53083336,0.47360343,0.89548385,0.10498825
화랑초등학교_북쪽.png,0.96046555,0.039283216,0.8442214,0.15233886
화산성민유치원_북쪽.png,0.9617288,0.039011776,0.72563064,0.277265
화산초등학교_북쪽.png,0.16577646,0.83513993,0.26789963,0.7293307
화서초교-1구간_북쪽.png,0.7788818,0.22354317,0.74529517,0.25547183
화성나래학교_북쪽.png,0.97929907,0.020710886,0.9788453,0.02018708
화성반월초등학교_북쪽.png,0.9938395,0.006125629,0.88423586,0.11409035
화성시거점형공공직장어린이집_북쪽.png,0.9115776,0.09087017,0.844584,0.15657407
화성청계초등학교_북쪽.png,0.88889486,0.1132932,0.88921857,0.1098814
화성초등학교_북쪽.png,0.2847532,0.71977186,0.17172253,0.8256937
화수초등학교_북쪽.png,0.058786243,0.944613,0.26432052,0.73228234
화양초교-1구간_북쪽.png,0.9288186,0.07072979,0.8008088,0.20076749
화전어린이집_북쪽.png,0.01092121,0.9894562,0.032198757,0.96714497
화접초등학교(병설)_북쪽.png,0.9966234,0.0035173297,0.8420002,0.15442562
