시설물명,위도,경도,도로안전표지,도로적색표면,무단횡단방지펜스,무인교통단속카메라,보호구역표지판,생활안전CCTV,신호등,옐로카펫,횡단보도,어린이 비율(%),발생건수
단대어린이집,37.449645,127.155665,0.5608800086078953,1.0959886357679887,0.21318408557774698,-1.7449314629334605,0.9691512583963652,1.4248923584103237,0.81141601861099,0.22607274615047493,1.7766540915194013,-0.6672626072714908,0
산성어린이집,37.453007,127.150387,-0.664427087120122,0.9260864673410735,-0.2896753853863736,1.1455069396219675,0.7477552344816044,0.3295115223173138,0.5159773656808347,1.210695588900589,-0.7129993393597598,-0.9545805443213993,0
성남어린이집,37.447702,127.141485,1.7861871043359123,1.6056951410487346,1.0177592391203398,1.1455069396219675,1.3934906613440665,2.4179933160074656,-0.07489994017947589,1.9092966135543625,0.9467696145596811,-1.5450480132614453,3
성현어린이집,37.438454,127.138715,0.15244431003188955,-1.1127395537819103,-0.9936786447361424,0.22809969543105096,-0.04738043406557689,1.2350759035960424,-0.6657772460397865,-1.4571511212534125,-0.29805710087989956,-1.646130775665628,0
신흥제2어린이집,37.449202,127.144413,2.603058501487924,0.24647779363341224,1.0177592391203398,1.7497876432204003,0.898587106952502,1.4692218399750487,1.1068546715411454,0.22607274615047493,1.7766540915194013,-0.28016829142392025,0
리플플러스어린이집,37.44181,127.128384,3.8283655972159414,-1.1127395537819103,-1.496538115700263,1.9896007246737242,-1.6316253863291235,1.2350759035960424,1.1068546715411454,-1.4571511212534125,2.191596329999262,-1.5450480132614453,0
한양어린이집,37.435594,127.1281,-0.664427087120122,-0.6030330485011642,-0.49081917377202183,1.1455069396219675,-1.3293349139932735,1.3793806190327003,-0.9612158989699418,0.22607274615047493,-0.7129993393597598,-1.646130775665628,0
신흥제3어린이집,37.443531,127.148854,0.5608800086078953,0.5862821304872429,0.6154716623490435,1.1455069396219675,-0.04738043406557689,1.077432603745986,0.2205387127506794,-1.4571511212534125,0.5318273760798209,-0.28016829142392025,0
복정어린이집,37.461129,127.130488,-1.4812984842721335,0.4163799620603275,0.11261219138492287,-0.5000874003977321,-0.48238230013430367,-1.033212996070659,-1.2566545519000971,0.22607274615047493,-1.5428838163194802,-1.296665582118781,0
복정2어린이집,37.463264,127.129126,-1.0728627856961277,0.7561842989141582,0.5148997681562193,0.22809969543105096,0.18988180950271666,0.052158491184618974,-1.2566545519000971,0.22607274615047493,-1.12794157783962,-1.296665582118781,0
아이세상 어린이집,37.4422,127.134779,-0.664427087120122,-0.26322871164733364,0.012040297192098757,1.472943757966779,0.898587106952502,1.4248923584103237,-0.07489994017947589,-1.4571511212534125,-0.7129993393597598,-1.5450480132614453,3
다솜어린이집,37.434004,127.166096,-0.664427087120122,-1.622446059062656,-1.6976819040859112,-1.7449314629334605,-2.0015990236302943,-0.2791860437828,-0.9612158989699418,-1.4571511212534125,-0.7129993393597598,-1.0938519288731068,0
중앙동어린이집,37.442671,127.156555,0.969315707183901,-0.43313088007424894,0.21318408557774698,0.22809969543105096,0.18988180950271666,1.332621828752187,0.2205387127506794,-1.4571511212534125,2.191596329999262,0.34800416236075177,0
