SIGUN_NM,SIGUN_CD,STATION_NM_INFO,STATION_ID,STATION_MANAGE_NO,STATION_DIV_NM,JURISD_INST_NM,LOCPLC_LOC,ENG_STATION_NM_INFO,WGS84_LOGT,WGS84_LAT
성남시,41130,분당차병원.분당보건소,206000270,7172.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,"Bundang Cha hospital, Bundang Public Health Center",127.1246167,37.4103167
성남시,41130,불곡고등학교,206000262,7138.0,노변정류장,경기도 성남시,경기도 성남시 수정구 구미동,Bulgok High School ,127.1202167,37.3480333
성남시,41130,하탑초교.탑마을3차아파트,206000075,7320.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,"Hatap Elementary School, Tap Maeul Apartment 3-cha",127.1255167,37.4075167
성남시,41130,양지마을,206000279,7096.0,노변정류장,경기도 성남시,경기도 성남시 수정구 수내동,Yangji Maeul ,127.1150333,37.3732333
성남시,41130,롯데백화점.수내역,206000278,7098.0,노변정류장,경기도 성남시,경기도 성남시 수정구 수내동,"Lotte Department Store, Sunae Station ",127.1154833,37.3774667
성남시,41130,삼환아파트,206000277,7188.0,노변정류장,경기도 성남시,경기도 성남시 수정구 이매동,Samhwan Apartment ,127.12685,37.4052667
성남시,41130,성남시내버스차고지,206000276,7299.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,Seongnam Intra-City Bus Garage,127.1583667,37.4052833
성남시,41130,경남아너스빌.서판교성당,206000648,7593.0,노변정류장,경기도 성남시,경기도 성남시 수정구 하산운동,"Keangnam Honorsville, Seopangyo Catholic Church ",127.0744167,37.3845167
성남시,41130,미금역.농협.2001아울렛,206000272,7070.0,노변정류장,경기도 성남시,경기도 성남시 수정구 금곡동,"Migeum Station, Nonghyup, 2001 Outlet Mall",127.1107667,37.3501833
성남시,41130,탑마을대우아파트.선경아파트,206000271,7338.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,"Tap Maeul Daewoo Apartment, Sunkyung Apartment ",127.1235833,37.4077833
성남시,41130,장미마을.동부코오롱아파트,206000269,7173.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,"Jangmi Maeul, Dongbu Kolon Apartment ",127.1250833,37.4166667
성남시,41130,매화마을주공3단지,205000175,7264.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,Maehwa Maeul Jugong Apartment 3-danji,127.14155,37.4145
성남시,41130,하탑중학교,206000268,7245.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,Hatap Middle School,127.1379167,37.4100333
성남시,41130,하탑중학교,206000265,7339.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,Hatap Middle School,127.1381833,37.41025
성남시,41130,매화마을주공3단지,206000264,7259.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,Maehwa Maeul Jugong Apartment 3-danji,127.1408333,37.4144333
성남시,41130,주공5단지,206000263,7118.0,노변정류장,경기도 성남시,경기도 성남시 수정구 구미동,Jugong Apartment 5-danji,127.1179167,37.3463833
성남시,41130,서울대병원,206000261,7152.0,노변정류장,경기도 성남시,경기도 성남시 수정구 구미동,Seoul National University Hospital ,127.1230833,37.3515
성남시,41130,야탑2동주민센터.차병원,206000258,7189.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,"Yatap 2-dong Community Center, CHA Medical Center",127.1267,37.4099833
성남시,41130,로얄팰리스아파트,206000257,7076.0,노변정류장,경기도 성남시,경기도 성남시 수정구 정자동,Royal Palace Apartment,127.11065,37.37455
성남시,41130,정자청소년수련관.분당클리닉,206000256,7050.0,노변정류장,경기도 성남시,경기도 성남시 수정구 정자동,"Jeongja Youth Training Center, Bundang Clinic",127.1077833,37.3704667
성남시,41130,느티마을.경남빌라,206000253,7080.0,노변정류장,경기도 성남시,경기도 성남시 수정구 정자동,"Neuti Maeul, Kyungnam Villa",127.1116,37.3746667
성남시,41130,석운전원마을,206000740,7066.0,노변정류장,경기도 성남시,경기도 성남시 수정구 석운동,Seogun Jeonwon Maeul ,127.0451667,37.3734333
성남시,41130,이마트,206000249,7133.0,노변정류장,경기도 성남시,경기도 성남시 수정구 정자동,Emart,127.11925,37.3580167
성남시,41130,정든마을.우성아파트,206000247,7127.0,노변정류장,경기도 성남시,경기도 성남시 수정구 정자동,"Jeongdeun Maeul, Woosung Apartment",127.1192333,37.3628
성남시,41130,푸른마을,206000244,7155.0,노변정류장,경기도 성남시,경기도 성남시 수정구 수내동,Pureun Maeul ,127.1230167,37.37035
성남시,41130,한솔마을.LG아파트,206000243,7128.0,노변정류장,경기도 성남시,경기도 성남시 수정구 정자동,"Hansol Maeul, LG Apartment",127.11875,37.3654833
성남시,41130,정든마을.우성아파트,206000242,7132.0,노변정류장,경기도 성남시,경기도 성남시 수정구 정자동,"Jeongdeun Maeul, Woosung Apartment",127.11885,37.3625
성남시,41130,모란차량기지앞,205000244,6224.0,노변정류장,경기도 성남시,경기도 성남시 수정구 사송동,Moran Depot,127.1225167,37.42155
성남시,41130,성남시환경에너지시설,205000027,6150.0,노변정류장,경기도 성남시,경기도 성남시 중원구 상대원동,Seongnam Environmental Energy Facility ,127.17985,37.4317833
성남시,41130,이매중학교,206000105,7181.0,노변정류장,경기도 성남시,경기도 성남시 수정구 이매동,Imae Middle School ,127.1252667,37.40345
성남시,41130,상공회의소,206000104,7177.0,노변정류장,경기도 성남시,경기도 성남시 수정구 이매동,Chamber of Commerce & Industry,127.1252833,37.3996
성남시,41130,진흥아파트,206000103,7175.0,노변정류장,경기도 성남시,경기도 성남시 수정구 이매동,Jinheung Apartment ,127.1252333,37.3953
성남시,41130,서현역.AK프라자,206000102,7327.0,노변정류장,경기도 성남시,경기도 성남시 수정구 서현동,"Seohyeon Station, AK Plaza",127.1224167,37.3860833
성남시,41130,미금역.청솔마을.2001아울렛,206000095,7331.0,노변정류장,경기도 성남시,경기도 성남시 수정구 금곡동,"Migeum Station, Cheongsol Maeul, 2001 Outlet Mall ",127.1086,37.3506667
성남시,41130,까치마을건영빌라.구미도서관,206000094,7054.0,노변정류장,경기도 성남시,경기도 성남시 수정구 구미동," Kkachi Maeul, Kunyoung Villa, Gumi Library ",127.1087167,37.3475833
성남시,41130,하얀마을,206000092,7086.0,노변정류장,경기도 성남시,경기도 성남시 수정구 구미동,Hayan Maeul ,127.1139333,37.34605
성남시,41130,노블빌리지,206000091,7081.0,노변정류장,경기도 성남시,경기도 성남시 수정구 구미동,Noble Village,127.1115667,37.3392667
성남시,41130,선경아파트,206000090,7085.0,노변정류장,경기도 성남시,경기도 성남시 수정구 구미동,Sunkyung Apartment ,127.1131,37.3461333
성남시,41130,까치마을.건영빌라.2001아울렛,206000088,7332.0,노변정류장,경기도 성남시,경기도 성남시 수정구 구미동,"Kkachi Maeul, Kunyoung Villa, 2001 Outlet Mall",127.10915,37.3476
성남시,41130,양지근린공원,204000144,5157.0,노변정류장,경기도 성남시,경기도 성남시 수정구 양지동,Yangji Neighborhood Park,127.1633,37.4626833
성남시,41130,동부.코오롱아파트,206000361,7367.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,"Dongbu, Koron Apartment ",127.1285,37.4157167
성남시,41130,탄천종합운동장,206000358,7362.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,Tanhyeon Sports Complex,127.1221667,37.4111333
성남시,41130,탄천종합운동장,206000357,7361.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,Tancheon Sports Complex,127.1223333,37.4104667
성남시,41130,대우자동차,206000356,7360.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,Daewoo Motor,127.1194167,37.4153
성남시,41130,대우자동차,206000355,7359.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,Daewoo Motor,127.1193,37.4151333
성남시,41130,사송동종점,204000142,5155.0,노변정류장,경기도 성남시,경기도 성남시 수정구 사송동,Sasong-dong Bus Terminal ,127.11495,37.4155833
성남시,41130,구미동차고지,206000335,7341.0,노변정류장,경기도 성남시,경기도 성남시 수정구 구미동,Gumi-dong Garage,127.10575,37.34195
성남시,41130,LG아파트.무지개마을사거리.신한아파트,206000334,7095.0,노변정류장,경기도 성남시,경기도 성남시 수정구 구미동,"LG Apartment, Mujigae Maeul Sageori, Shinhan Apartment",127.1150167,37.3379667
성남시,41130,서현고등학교,206000379,7379.0,노변정류장,경기도 성남시,경기도 성남시 수정구 서현동,Seohyun High School,127.1222,37.38155
성남시,41130,중앙공원.양지마을금호아파트,206000099,7328.0,노변정류장,경기도 성남시,경기도 성남시 수정구 수내동,"Central Park, Yangji Maeul Geumho Apartment ",127.1197333,37.37835
성남시,41130,상록마을(임광.보성).미켈란쉐르빌,206000097,7329.0,노변정류장,경기도 성남시,경기도 성남시 수정구 정자동,"Sangrok Maeul, Michelan Cherevil",127.10785,37.3588833
성남시,41130,남한산성입구역.법원검찰청,205000050,6059.0,노변정류장,경기도 성남시,경기도 성남시 중원구 금광동,"Namhansanseong Station, Court & Public Prosecutors Office",127.1601167,37.4514667
성남시,41130,상원초교.성남중앙병원.양지동청소년문화의집,205000049,6211.0,노변정류장,경기도 성남시,경기도 성남시 중원구 은행동,"Sangwon Elementary School, Seongnam Central Hospital, Yangji-dong Youth Culture Center",127.1618,37.4547833
성남시,41130,은행시장.남한산성시장.은행동청소년문화의집,205000048,6214.0,노변정류장,경기도 성남시,경기도 성남시 중원구 은행동,"Eunhaeng Market, Namhansanseong Market, Eunhaeng-dong Youth Center",127.1643667,37.45775
성남시,41130,을지대학교.생활관,205000046,6215.0,노변정류장,경기도 성남시,경기도 성남시 중원구 은행동,"Eulji University, Residence Hall ",127.1679667,37.46145
