시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
어린이집,보듬이나눔이어린이집,경기도 성남시 분당구 야탑로 303,경기도 성남시 분당구 야탑동 195,37.406500,127.151955,경기도 성남시청,분당경찰서,N,0,,2025-11-11
어린이집,운중하나어린이집,경기도 성남시 분당구 판교원로 52,경기도 성남시 분당구 운중동921-9,37.389574,127.072072,경기도 성남시청,분당경찰서,Y,2,,2025-11-11
어린이집,푸르니이매어린이집,경기도 성남시 분당구 이매로 89번길 16,경기도 성남시 분당구 이매동 268-12,37.393800,127.132360,경기도 성남시청,분당경찰서,N,0,,2025-11-11
특수학교,성남혜은학교,경기도 성남시 수정구 희망로518번길 8,경기도 성남시 수정구 단대동 192,37.450396,127.153922,경기도 성남시청,성남수정경찰서,Y,4,,2025-11-11
특수학교,성은특수학교,경기도 성남시 분당구 돌마로 866,경기도 성남시 분당구 야탑동 172,37.409122,127.143952,경기도 성남시청,분당경찰서,Y,4,,2025-11-11
학원,케이디엘피어학원,경기도 성남시 분당구 서현로 181,경기도 성남시 분당구 이매동 124,37.389127,127.124549,경기도 성남시청,분당경찰서,N,0,,2025-11-11
초등학교,권선초교-6구간,경기도 수원시 권선구 세지로126번길 27,경기도 수원시 권선구 권선동 948,37.263201,127.0217658,수원시,수원권선경찰서,N,0,,2025-11-12
초등학교,금호초교-1구간,경기도 수원시 권선구 칠보로 142,경기도 수원시 권선구 호매실동 1364,37.26487765,126.9536054,수원시,수원권선경찰서,Y,3,,2025-11-12
초등학교,금호초교-2구간,경기도 수원시 권선구 칠보로 142,경기도 수원시 권선구 호매실동 1364,37.26487765,126.9536054,수원시,수원권선경찰서,N,0,,2025-11-12
초등학교,금호초교-4구간,경기도 수원시 권선구 칠보로 142,경기도 수원시 권선구 호매실동 1364,37.26487765,126.9536054,수원시,수원권선경찰서,N,0,,2025-11-12
초등학교,남수원초교-1구간,경기도 수원시 권선구 경수대로235번길 24,경기도 수원시 권선구 세류동 1130,37.24989337,127.0167352,수원시,수원권선경찰서,N,0,,2025-11-12
초등학교,남수원초교-3구간,경기도 수원시 권선구 경수대로235번길 24,경기도 수원시 권선구 세류동 1130,37.24989337,127.0167352,수원시,수원권선경찰서,N,0,,2025-11-12
초등학교,능실초교-2구간,경기도 수원시 권선구 호매실로165번길 28,경기도 수원시 권선구 호매실동 1391,37.25972147,126.9560546,수원시,수원권선경찰서,Y,1,,2025-11-12
초등학교,능실초교-3구간,경기도 수원시 권선구 호매실로165번길 28,경기도 수원시 권선구 호매실동 1391,37.25972147,126.9560546,수원시,수원권선경찰서,Y,1,,2025-11-12
초등학교,당수초교-2구간,경기도 수원시 권선구 당진로 6,경기도 수원시 권선구 당수동 244-3,37.28966434,126.9415403,수원시,수원권선경찰서,N,0,,2025-11-12
초등학교,금정초교,경기도 군포시 금정로 40,경기도 군포시 금정동 703,37.36646403,126.941225,경기도 군포시청,군포경찰서,Y,2,,2025-12-23
어린이집,대야행복한어린이집,경기도 군포시 대야2로7번길 3,경기도 군포시 대야미동 652-6,37.32865683,126.9200061,경기도 군포시청,군포경찰서,Y,1,,2025-12-23
초등학교,둔전초교,경기도 군포시 고산로 542,경기도 군포시 산본동 1146-18,37.36148222,126.9243848,경기도 군포시청,군포경찰서,Y,3,,2025-12-23
초등학교,능내초교,경기도 군포시 수리산로 37,경기도 군포시 산본동 1152-5,37.35487098,126.9214376,경기도 군포시청,군포경찰서,Y,5,,2025-12-23
초등학교,판교초등학교,경기도 성남시 분당구 판교원로 231,경기도 성남시 분당구 판교동 636,37.387282,127.091443,경기도 성남시청,분당경찰서,Y,5,,2025-11-11
초등학교,성남동초등학교,경기도 성남시 중원구 자혜로 32번길 10,경기도 성남시 중원구 금광동 3365,37.449215,127.162178,경기도 성남시청,성남중원경찰서,Y,5,,2025-11-11
초등학교,태평초등학교,경기도 성남시 수정구 남문로 32번길 7,경기도 성남시 수정구 태평동 3743,37.444953,127.131694,경기도 성남시청,성남수정경찰서,Y,6,,2025-11-11
초등학교,성수초등학교,경기도 성남시 수정구 모란로 11,경기도 성남시 수정구 수진동 4786,37.433766,127.127238,경기도 성남시청,성남수정경찰서,Y,9,,2025-11-11
초등학교,금빛초등학교,경기도 성남시 수정구 남문로 112,경기도 성남시 수정구 태평동 7289,37.447331,127.140567,경기도 성남시청,성남수정경찰서,Y,7,,2025-11-11
초등학교,왕남초등학교,경기도 성남시 수정구 대왕판교로 959번길 48,경기도 성남시 수정구 고등동 460,37.428469,127.098687,경기도 성남시청,성남수정경찰서,Y,5,,2025-11-11
초등학교,검단초등학교,경기도 성남시 중원구 원터로 25,경기도 성남시 중원구 하대원동 123,37.429483,127.144034,경기도 성남시청,성남중원경찰서,Y,4,,2025-11-11
초등학교,불곡초등학교,경기도 성남시 분당구 무지개로 129,경기도 성남시 분당구 구미동 241,37.340984,127.119730,경기도 성남시청,분당경찰서,Y,3,,2025-11-11
초등학교,성남매송초등학교,경기도 성남시 분당구 탄천로 97,경기도 성남시 분당구 이매동 136,37.402183,127.122403,경기도 성남시청,분당경찰서,Y,3,,2025-11-11
초등학교,성남정자초등학교,경기도 성남시 분당구 분당수서로 442,경기도 성남시 분당구 정자동 6-2,37.374517,127.104912,경기도 성남시청,분당경찰서,Y,2,,2025-11-11
초등학교,중탑초등학교,경기도 성남시 분당구 벌말로 68,경기도 성남시 분당구 야탑동 212,37.413924,127.139686,경기도 성남시청,분당경찰서,Y,2,,2025-11-11
초등학교,초림초등학교,경기도 성남시 분당구 수내로 90번길 26,경기도 성남시 분당구 수내동 35,37.376826,127.117592,경기도 성남시청,분당경찰서,Y,3,,2025-11-11
유치원,미래유치원,경기도 성남시 수정구 수정로 332번길 6-4,경기도 성남시 수정구 산성동 2120,37.452885,127.150066,경기도 성남시청,성남수정경찰서,Y,4,,2025-11-11
유치원,성체유치원,경기도 성남시 수정구 탄리로 39,경기도 성남시 수정구 수진동 664-2,37.439656,127.137203,경기도 성남시청,성남수정경찰서,Y,4,,2025-11-11
유치원,은솔유치원,경기도 성남시 수정구 위례서일로1길 24,경기도 성남시 수정구 창곡동 538-3,37.467824,127.138154,경기도 성남시청,성남수정경찰서,N,0,,2025-11-11
초등학교,대선초교-2구간,경기도 수원시 영통구 봉영로 1432-19,경기도 수원시 영통구 망포동 710,37.24194618,127.0646545,수원시,수원영통경찰서,Y,1,,2025-11-12
초등학교,대선초교-3구간,경기도 수원시 영통구 봉영로 1432-19,경기도 수원시 영통구 망포동 710,37.24194618,127.0646545,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,동수원초-1구간,경기도 수원시 영통구 인계로189번길 83,경기도 수원시 영통구 매탄동 898,37.26956072,127.0405268,수원시,수원영통경찰서,Y,1,,2025-11-12
초등학교,매원초교-2구간,경기도 수원시 권선구 동수원로285번길 5,경기도 수원시 권선구 권선동 1233,37.25513574,127.0349022,수원시,수원권선경찰서,Y,2,,2025-11-12
초등학교,매원초교-3구간,경기도 수원시 권선구 동수원로285번길 5,경기도 수원시 권선구 권선동 1233,37.25513574,127.0349022,수원시,수원권선경찰서,Y,3,,2025-11-12
초등학교,매탄초교-1구간,경기도 수원시 영통구 매탄로 139,경기도 수원시 영통구 매탄동 946,37.26415677,127.0431916,수원시,수원영통경찰서,Y,1,,2025-11-12
초등학교,매탄초교-2구간,경기도 수원시 영통구 매탄로 139,경기도 수원시 영통구 매탄동 946,37.26415677,127.0431916,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,매탄초교-3구간,경기도 수원시 영통구 매탄로 139,경기도 수원시 영통구 매탄동 946,37.26415677,127.0431916,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,매현초교-1구간,경기도 수원시 영통구 동탄원천로881번길 77,경기도 수원시 영통구 매탄동 1278,37.25654437,127.0420138,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,매현초교-3구간,경기도 수원시 영통구 동탄원천로881번길 77,경기도 수원시 영통구 매탄동 1278,37.25654437,127.0420138,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,매화초교-1구간,경기도 수원시 영통구 권광로304번길 47-17,경기도 수원시 영통구 매탄동 157,37.27457739,127.0406845,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,산남초교-2구간,경기도 수원시 영통구 산남로 86,경기도 수원시 영통구 매탄동 111-164,37.27064523,127.0501161,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,산남초교-3구간,경기도 수원시 영통구 산남로 86,경기도 수원시 영통구 매탄동 111-164,37.27064523,127.0501161,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,신리초등학교,경기도 용인시 수지구 신봉1로48번길 6 (신봉동) 신리초등학교,경기도 용인시 수지구 신봉동 882,37.32235846,127.0808798,경기도 용인시 수지구청 교통과,용인서부경찰서,Y,4,,2025-12-30
초등학교,신월초등학교,경기도 용인시 수지구 풍덕천로 86 (풍덕천동) 신월초등학교,경기도 용인시 수지구 풍덕천동 1097,37.32052608,127.0927176,경기도 용인시 수지구청 교통과,용인서부경찰서,Y,2,,2025-12-30
초등학교,신일초등학교,경기도 용인시 수지구 신봉2로48번길 28 (신봉동) 신일초등학교,경기도 용인시 수지구 신봉동 920,37.32928881,127.0776935,경기도 용인시 수지구청 교통과,용인서부경찰서,Y,2,,2025-12-30
초등학교,심곡초등학교,경기도 용인시 수지구 심곡로 59 (상현동) 심곡초등학교,경기도 용인시 수지구 상현동 871,37.30900879,127.0789331,경기도 용인시 수지구청 교통과,용인서부경찰서,Y,2,,2025-12-30
유치원,아이뜰유치원,경기도 용인시 수지구 만현로67번길 34-10 (상현동) 아이뜰유치원,경기도 용인시 수지구 상현동 272-10,37.30721282,127.0908997,경기도 용인시 수지구청 교통과,용인서부경찰서,Y,,,2025-12-30
초등학교,일월초교-2구간,경기도 수원시 권선구 일월천로16번길 27,경기도 수원시 권선구 구운동 891,37.28421904,126.9743928,수원시,수원권선경찰서,Y,2,,2025-11-12
초등학교,일월초교-3구간,경기도 수원시 권선구 일월천로16번길 27,경기도 수원시 권선구 구운동 891,37.28421904,126.9743928,수원시,수원권선경찰서,N,0,,2025-11-12
초등학교,입북초교-1구간,경기도 수원시 권선구 율전로 10,경기도 수원시 권선구 입북동 230-3,37.29451623,126.9601632,수원시,수원권선경찰서,N,0,,2025-11-12
초등학교,입북초교-2구간,경기도 수원시 권선구 율전로 10,경기도 수원시 권선구 입북동 230-3,37.29451623,126.9601632,수원시,수원권선경찰서,N,0,,2025-11-12
초등학교,입북초교-3구간,경기도 수원시 권선구 율전로 10,경기도 수원시 권선구 입북동 230-3,37.29451623,126.9601632,수원시,수원권선경찰서,Y,1,,2025-11-12
초등학교,입북초교-4구간,경기도 수원시 권선구 율전로 10,경기도 수원시 권선구 입북동 230-3,37.29451623,126.9601632,수원시,수원권선경찰서,N,0,,2025-11-12
초등학교,자혜학교-1구간,경기도 수원시 권선구 수봉로 47,경기도 수원시 권선구 탑동 508-6,37.26586245,126.9776734,수원시,수원권선경찰서,Y,1,,2025-11-12
초등학교,중촌초교-1구간,경기도 수원시 권선구 금곡로 140번길 30,경기도 수원시 권선구 금곡동 1094,37.27255378,126.9445494,수원시,수원권선경찰서,Y,1,,2025-11-12
초등학교,중촌초교-3구간,경기도 수원시 권선구 금곡로 140번길 30,경기도 수원시 권선구 금곡동 1094,37.27255378,126.9445494,수원시,수원권선경찰서,Y,1,,2025-11-12
초등학교,중촌초교-4구간,경기도 수원시 권선구 금곡로 140번길 30,경기도 수원시 권선구 금곡동 1094,37.27255378,126.9445494,수원시,수원권선경찰서,N,0,,2025-11-12
초등학교,칠보초교-2구간,경기도 수원시 권선구 금호로37번길 15,경기도 수원시 권선구 금곡동 245-2,37.26986181,126.9553744,수원시,수원권선경찰서,Y,1,,2025-11-12
초등학교,칠보초교-4구간,경기도 수원시 권선구 금호로37번길 15,경기도 수원시 권선구 금곡동 245-2,37.269891,126.9553744,수원시,수원권선경찰서,N,0,,2025-11-12
초등학교,칠보초교-5구간,경기도 수원시 권선구 금호로37번길 15,경기도 수원시 권선구 금곡동 245-2,37.26986181,126.9553744,수원시,수원권선경찰서,N,0,,2025-11-12
초등학교,탑동초교-1구간,경기도 수원시 권선구 탑동로 55,경기도 수원시 권선구 탑동 755,37.27354886,126.9728696,수원시,수원권선경찰서,N,0,,2025-11-12
초등학교,탑동초교-2구간,경기도 수원시 권선구 탑동로 55,경기도 수원시 권선구 탑동 755,37.27354886,126.9728696,수원시,수원권선경찰서,N,0,,2025-11-12
초등학교,왕배초등학교,경기도 화성시 동탄대로12길 101,경기도 화성시 목동 446번지,37.18014215,127.1135575,경기도 화성시 동탄출장소 교통건설과,화성동탄경찰서,N,,,2025-08-25
유치원,우림유치원,경기도 화성시 남양읍 남양성지로 22-4,경기도 화성시 남양읍 남양리 415-4번지,37.2051909,126.8062897,경기도 화성시 교통정책과,화성서부경찰서,N,,,2025-08-25
초등학교,월문초등학교,경기도 화성시 팔탄면 버들로 1537,경기도 화성시 팔탄면 월문리 192번지,37.11888442,126.8726594,경기도 화성시 교통정책과,화성서부경찰서,N,,,2025-08-25
초등학교,율목초등학교,경기도 화성시 영통로50번길 19,경기도 화성시 반월동 879번지,37.23705501,127.0643588,경기도 화성시 동부출장소 교통건설과,화성동탄경찰서,N,,,2025-08-25
