시설물명,위도,경도,카테고리
무인교통단속카메라_분당삼평-D-12,37.397321,127.113562,무인교통단속카메라
무인교통단속카메라_분당삼평-D-13,37.404024,127.10009,무인교통단속카메라
무인교통단속카메라_분당삼평-D-14,37.403902,127.099176,무인교통단속카메라
무인교통단속카메라_분당삼평-D-15,37.40462,127.105814,무인교통단속카메라
무인교통단속카메라_분당삼평-D-16,37.402096,127.108638,무인교통단속카메라
무인교통단속카메라_분당삼평-D-17,37.404024,127.10009,무인교통단속카메라
무인교통단속카메라_분당삼평-D-18,37.39973,127.108598,무인교통단속카메라
무인교통단속카메라_분당삼평-D-19,37.40345,127.11574,무인교통단속카메라
무인교통단속카메라_분당삼평-A-36,37.405111,127.115452,무인교통단속카메라
무인교통단속카메라_분당삼평-A-37,37.396191,127.118251,무인교통단속카메라
무인교통단속카메라_분당백현-D-1,37.395498,127.110364,무인교통단속카메라
무인교통단속카메라_분당백현-D-2,37.39426,127.110366,무인교통단속카메라
무인교통단속카메라_분당백현-D-3,37.394499,127.108334,무인교통단속카메라
무인교통단속카메라_분당백현-D-4,37.39546,127.11213,무인교통단속카메라
무인교통단속카메라_분당백현-D-5,37.392714,127.11321,무인교통단속카메라
무인교통단속카메라_분당백현-D-6,37.392795,127.112088,무인교통단속카메라
무인교통단속카메라_분당백현-D-7,37.392795,127.112088,무인교통단속카메라
무인교통단속카메라_분당백현-D-8,37.391551,127.110266,무인교통단속카메라
무인교통단속카메라_분당백현-D-9,37.388336,127.115039,무인교통단속카메라
무인교통단속카메라_분당백현-D-10,37.37695,127.102028,무인교통단속카메라
무인교통단속카메라_분당백현-D-11,37.393799,127.109593,무인교통단속카메라
무인교통단속카메라_분당백현-D-12,37.385768,127.109101,무인교통단속카메라
무인교통단속카메라_분당백현-D-13,37.3822,127.095205,무인교통단속카메라
무인교통단속카메라_분당백현-D-14,37.38921,127.116771,무인교통단속카메라
무인교통단속카메라_분당백현-D-15,37.394597,127.11838,무인교통단속카메라
무인교통단속카메라_분당운중-D-1,37.391963,127.077417,무인교통단속카메라
무인교통단속카메라_분당운중-D-2,37.391313,127.077331,무인교통단속카메라
무인교통단속카메라_분당운중-D-3,37.372068,127.069349,무인교통단속카메라
무인교통단속카메라_분당운중-D-4,37.371762,127.071492,무인교통단속카메라
무인교통단속카메라_분당운중-D-5,37.368613,127.070169,무인교통단속카메라
무인교통단속카메라_분당운중-D-6,37.367721,127.070795,무인교통단속카메라
무인교통단속카메라_분당운중-D-7,37.365102,127.068431,무인교통단속카메라
무인교통단속카메라_분당운중-D-8,37.3638,127.06715,무인교통단속카메라
무인교통단속카메라_분당운중-D-9,37.362757,127.067293,무인교통단속카메라
무인교통단속카메라_분당운중-A-14,37.392082,127.067911,무인교통단속카메라
무인교통단속카메라_분당운중-A-61,37.389902,127.079951,무인교통단속카메라
무인교통단속카메라_분당운중-A-63,37.389848,127.077935,무인교통단속카메라
무인교통단속카메라_분당운중-A-119,37.38905,127.07841,무인교통단속카메라
무인교통단속카메라_분당운중-A-120,37.39215,127.06807,무인교통단속카메라
