시설물명,위도,경도,카테고리
최고속도제한표지_499,37.360905,127.11107,도로안전표지
비보호좌회전표지_500,37.356393,127.107646,도로안전표지
비보호좌회전표지_501,37.355025,127.109641,도로안전표지
과속방지턱표지_502,37.355351,127.111689,도로안전표지
야간점멸신호운영표지_503,37.354657,127.1141,도로안전표지
서행표지_504,37.351962,127.118772,도로안전표지
유턴표지_505,37.350888,127.119764,도로안전표지
최고속도제한표지_506,37.345857,127.119438,도로안전표지
최고속도제한표지_507,37.344573,127.116946,도로안전표지
직진후좌회전표지_508,37.413089,127.127282,도로안전표지
직진후좌회전표지_509,37.413506,127.130226,도로안전표지
비보호좌회전표지_510,37.415965,127.129388,도로안전표지
직진후좌회전표지_511,37.415965,127.129388,도로안전표지
비보호좌회전표지_512,37.414811,127.136277,도로안전표지
예측출발금지표지_513,37.413777,127.138674,도로안전표지
비보호좌회전표지_514,37.413191,127.140995,도로안전표지
야간점멸신호운영표지_515,37.352026,127.124484,도로안전표지
연속좌회전운영교차로표지_516,37.352026,127.124484,도로안전표지
서행표지_517,37.348441,127.12343,도로안전표지
비보호좌회전표지_518,37.347241,127.123454,도로안전표지
비보호좌회전표지_519,37.345075,127.125316,도로안전표지
비보호좌회전표지_520,37.383586,127.132498,도로안전표지
최고속도제한표지_521,37.383408,127.135879,도로안전표지
유턴금지표지_522,37.383509,127.139487,도로안전표지
비보호좌회전표지_523,37.383548,127.143383,도로안전표지
최고속도제한표지_524,37.38405,127.150653,도로안전표지
최고속도제한표지_525,37.378494,127.106394,도로안전표지
최고속도제한표지_526,37.376162,127.110365,도로안전표지
좌회전금지표지_527,37.366565,127.1208,도로안전표지
유턴표지_528,37.412651,127.125501,도로안전표지
비보호좌회전표지_529,37.381173,127.13034,도로안전표지
우회전금지표지_530,37.380869,127.128664,도로안전표지
야간점멸신호운영표지_531,37.379188,127.126213,도로안전표지
비보호좌회전표지_532,37.371413,127.142516,도로안전표지
비보호좌회전표지_533,37.370441,127.143476,도로안전표지
비보호좌회전표지_534,37.36953,127.141903,도로안전표지
야간점멸신호운영표지_535,37.362543,127.112361,도로안전표지
횡단보도표지_536,37.362753,127.11305,도로안전표지
야간점멸신호운영표지_537,37.362352,127.117059,도로안전표지
비보호좌회전표지_538,37.340984,127.11973,도로안전표지
최고속도제한표지_539,37.336381,127.113573,도로안전표지
비보호좌회전표지_540,37.335467,127.115826,도로안전표지
비보호좌회전표지_541,37.399403,127.127239,도로안전표지
유턴표지_542,37.34005,127.104824,도로안전표지
유턴표지_543,37.340325,127.106819,도로안전표지
야간점멸신호운영표지_544,37.368797,127.112295,도로안전표지
비보호좌회전표지_545,37.37275,127.14121,도로안전표지
일방통행표지_546,37.371127,127.140849,도로안전표지
비보호좌회전표지_547,37.371693,127.137883,도로안전표지
비보호좌회전표지_548,37.391586,127.125743,도로안전표지
횡단보도표지_549,37.390981,127.126367,도로안전표지
비보호좌회전표지_550,37.383916,127.121376,도로안전표지
횡단보도표지_551,37.393807,127.125845,도로안전표지
비보호좌회전표지_552,37.410142,127.138815,도로안전표지
비보호좌회전표지_553,37.410615,127.133481,도로안전표지
좌측면통행표지_554,37.391298,127.063253,도로안전표지
비보호_555,37.390576,127.079168,도로안전표지
유턴표지_556,37.390924,127.067919,도로안전표지
직진및좌회전표지_557,37.391376,127.076055,도로안전표지
유턴표지_558,37.391907,127.078598,도로안전표지
직진및좌회전 표지_559,37.391103,127.081737,도로안전표지
유턴 표지_560,37.390393,127.084861,도로안전표지
유턴 표지_561,37.389186,127.090407,도로안전표지
자전거횡단 표지_562,37.389053,127.09325,도로안전표지
횡단보도 표지_563,37.388255,127.095533,도로안전표지
최고속도제한 표지_564,37.387003,127.097608,도로안전표지
비보호 표지_565,37.389779,127.097882,도로안전표지
비보호 표지_566,37.38988,127.097313,도로안전표지
비보호 표지_567,37.392813,127.097891,도로안전표지
비보호 표지_568,37.394899,127.097636,도로안전표지
횡단보도 표지_569,37.394305,127.098914,도로안전표지
비보호 표지_570,37.395967,127.097787,도로안전표지
최고속도제한 표지_571,37.39919,127.096178,도로안전표지
비보호 표지_572,37.397984,127.095616,도로안전표지
직진및좌회전 표지_573,37.400258,127.094806,도로안전표지
최고속도제한 표지_574,37.399838,127.093459,도로안전표지
자전거및보행자 겸용도로 표지_575,37.401788,127.093404,도로안전표지
정차+주차금지 표지_576,37.402959,127.095889,도로안전표지
최고속도제한 표지_577,37.390552,127.099582,도로안전표지
최고속도제한 표지_578,37.394561,127.100141,도로안전표지
횡단보도 표지_579,37.394718,127.099255,도로안전표지
비보호 표지_580,37.398284,127.093216,도로안전표지
유턴 표지_581,37.388721,127.085791,도로안전표지
최고속도제한 표지_582,37.387483,127.083821,도로안전표지
진입금지 표지_583,37.38846,127.071593,도로안전표지
최고속도제한 표지_584,37.393041,127.076091,도로안전표지
최고속도제한 표지_585,37.392958,127.066443,도로안전표지
비보호 표지_586,37.392946,127.067902,도로안전표지
회전교차로 표지_587,37.392419,127.06894,도로안전표지
최고속도제한 표지_588,37.391024,127.069702,도로안전표지
최고속도제한 표지_589,37.388761,127.082134,도로안전표지
최고속도제한 표지_590,37.387164,127.086235,도로안전표지
최고속도제한 표지_591,37.387164,127.086235,도로안전표지
횡단보도 표지_592,37.388102,127.087182,도로안전표지
횡단보도 표지_593,37.386194,127.088009,도로안전표지
비보호 표지_594,37.386647,127.088714,도로안전표지
정차+주차금지 표지_595,37.386373,127.089093,도로안전표지
횡단보도 표지_596,37.387603,127.09213,도로안전표지
비보호좌회전 표지_597,37.389753,127.079024,도로안전표지
횡단보도 표지_598,37.390219,127.06761,도로안전표지
비보호 표지_599,37.390635,127.075118,도로안전표지
직진및좌회전 표지_600,37.388606,127.07527,도로안전표지
과속방지턱 표지_601,37.387754,127.073907,도로안전표지
유턴금지 표지_602,37.385367,127.073419,도로안전표지
유턴금지 표지_603,37.383067,127.073959,도로안전표지
최고속도제한 표지_604,37.3918984696,127.09087,도로안전표지
최고속도제한 표지_605,37.390662,127.090782,도로안전표지
횡단보도 표지_606,37.392488,127.08375,도로안전표지
좌우로 이중 굽는도로_607,37.39145,127.067994,도로안전표지
비보호 표지_608,37.407487,127.115245,도로안전표지
좌회전금지 표지_609,37.406147,127.115856,도로안전표지
횡단보도 표지_610,37.405554,127.115663,도로안전표지
직진및좌회전 표지_611,37.403919,127.116147,도로안전표지
비보호 표지_612,37.402515,127.116608,도로안전표지
비보호 표지_613,37.401795,127.117541,도로안전표지
비보호 표지_614,37.400611,127.115741,도로안전표지
비보호 표지_615,37.3986,127.116436,도로안전표지
횡단보도 표지_616,37.396039,127.117716,도로안전표지
횡단보도 표지_617,37.395462,127.118439,도로안전표지
비보호 표지_618,37.39419,127.117628,도로안전표지
유턴 표지_619,37.392731,127.117011,도로안전표지
비보호 표지_620,37.387549,127.116277,도로안전표지
횡단보도 표지_621,37.389019,127.115843,도로안전표지
횡단보도 표지_622,37.388479,127.115375,도로안전표지
비보호 표지_623,37.388278,127.114669,도로안전표지
차높이제한 표지_624,37.388538,127.110857,도로안전표지
횡단보도 표지_625,37.387579,127.111751,도로안전표지
유턴 표지_626,37.403826,127.111617,도로안전표지
유턴 표지_627,37.399542,127.113706,도로안전표지
직진및좌회전 표지_628,37.397323,127.113528,도로안전표지
유턴 표지_629,37.39542,127.113556,도로안전표지
유턴 표지_630,37.3942997151,127.113213,도로안전표지
유턴 표지_631,37.392755,127.112037,도로안전표지
직진및좌회전 표지_632,37.387735,127.113427,도로안전표지
최저속도제한_633,37.3927946194,127.1120874858,도로안전표지
유턴 표지_634,37.403479,127.109154,도로안전표지
유턴 표지_635,37.402779,127.108898,도로안전표지
유턴 표지_636,37.401288,127.110442,도로안전표지
유턴 표지_637,37.400418,127.110225,도로안전표지
횡단보도 표지_638,37.397461,127.110048,도로안전표지
유턴 표지_639,37.396504,127.110046,도로안전표지
유턴 표지_640,37.394644,127.110189,도로안전표지
유턴 표지_641,37.390227,127.108614,도로안전표지
진행방향별통행구분 표지_642,37.387525,127.107667,도로안전표지
정차+주차금지 표지_643,37.386949,127.110639,도로안전표지
최고속도제한 표지_644,37.38634,127.108052,도로안전표지
정차+주차금지 표지_645,37.38634,127.108052,도로안전표지
비보호 표지_646,37.383246,127.108117,도로안전표지
정차+주차금지 표지_647,37.383881,127.110919,도로안전표지
횡단보도 표지_648,37.404599,127.109906,도로안전표지
정차+주차금지 표지_649,37.397932,127.115208,도로안전표지
정차+주차금지 표지_650,37.395118,127.116062,도로안전표지
횡단보도 표지_651,37.400114,127.111467,도로안전표지
정차+주차금지 표지_652,37.399386,127.108603,도로안전표지
비보호 표지_653,37.39953,127.103854,도로안전표지
횡단보도 표지_654,37.400409,127.102365,도로안전표지
직진금지 표지_655,37.3948355748,127.1056865451,도로안전표지
신호기표지_656,37.3948355748,127.1056865451,도로안전표지
최고속도제한 표지_657,37.393624,127.110748,도로안전표지
횡단보도 표지_658,37.404442,127.100596,도로안전표지
좌회전금지 표지_659,37.403744,127.103046,도로안전표지
비보호 표지_660,37.403744,127.103046,도로안전표지
횡단보도 표지_661,37.402054,127.103486,도로안전표지
횡단보도 표지_662,37.400378,127.102083,도로안전표지
횡단보도 표지_663,37.404024,127.100092,도로안전표지
횡단보도 표지_664,37.401657,127.100859,도로안전표지
자전거및보행자 겸용도로 표지_665,37.400544,127.101345,도로안전표지
횡단보도 표지_666,37.400544,127.101345,도로안전표지
차높이제한 표지_667,37.393817,127.10315,도로안전표지
비보호 표지_668,37.397548,127.101559,도로안전표지
ㅓ자형교차로 표지_669,37.392585,127.099598,도로안전표지
횡단보도 표지_670,37.404682,127.105812,도로안전표지
유턴 표지_671,37.403547,127.105436,도로안전표지
유턴 표지_672,37.400464,127.106814,도로안전표지
유턴 표지_673,37.396977,127.108402,도로안전표지
차높이제한 표지_674,37.394949,127.105493,도로안전표지
유턴 표지_675,37.389144,127.101128,도로안전표지
직진및우회전 표지_676,37.382013,127.101461,도로안전표지
최고속도제한 표지_677,37.37845,127.10181,도로안전표지
최고속도제한 표지_678,37.374188,127.101186,도로안전표지
최고속도제한 표지_679,37.370535,127.101442,도로안전표지
유턴 표지_680,37.36978,127.101365,도로안전표지
최고속도제한 표지_681,37.366309,127.101567,도로안전표지
유턴 표지_682,37.363325,127.101571,도로안전표지
최고속도제한 표지_683,37.357806,127.101401,도로안전표지
유턴 표지_684,37.353472,127.101158,도로안전표지
좌회전금지 표지_685,37.344986,127.101264,도로안전표지
횡단보도 표지_686,37.347344,127.102131,도로안전표지
비보호 표지_687,37.4017962032,127.1175416381,도로안전표지
일시정지_688,37.3954624335,127.118418,도로안전표지
최고속도제한 표지_689,37.352045,127.086302,도로안전표지
비보호 표지_690,37.352502,127.080928,도로안전표지
최고속도제한 표지_691,37.362171,127.06837,도로안전표지
최고속도제한 표지_692,37.359539,127.068246,도로안전표지
과속방지턱 표지_693,37.380219,127.048452,도로안전표지
횡단보도 표지_694,37.392371,127.063399,도로안전표지
