시설물명,위도,경도,카테고리
CCTV_분당야탑2-D-2,37.405556,127.12252,생활안전CCTV
CCTV_분당야탑3-A-1,37.409109,127.143581,생활안전CCTV
CCTV_분당야탑3-A-2,37.412417,127.137254,생활안전CCTV
CCTV_분당야탑3-A-3,37.40723,127.137635,생활안전CCTV
CCTV_분당야탑3-A-4,37.41069,127.141342,생활안전CCTV
CCTV_분당야탑3-A-5,37.41171,127.13605,생활안전CCTV
CCTV_분당야탑3-A-6,37.406092,127.145025,생활안전CCTV
CCTV_분당야탑3-A-7,37.413806,127.138836,생활안전CCTV
CCTV_분당야탑3-A-8,37.403787,127.155731,생활안전CCTV
CCTV_분당야탑3-A-9,37.405292,127.156176,생활안전CCTV
CCTV_분당야탑3-A-10,37.40713,127.14411,생활안전CCTV
CCTV_분당야탑3-A-11,37.407779,127.139292,생활안전CCTV
CCTV_분당야탑3-A-12,37.407,127.1469,생활안전CCTV
CCTV_분당야탑3-A-13,37.413948,127.140311,생활안전CCTV
CCTV_분당야탑3-A-14,37.4085,127.1493,생활안전CCTV
CCTV_분당야탑3-A-15,37.406711,127.137098,생활안전CCTV
CCTV_분당야탑3-A-16,37.414691,127.137411,생활안전CCTV
CCTV_분당야탑3-A-17,37.41545,127.1411,생활안전CCTV
CCTV_분당야탑3-A-18,37.406621,127.138131,생활안전CCTV
CCTV_분당야탑3-A-19,37.410808,127.134345,생활안전CCTV
CCTV_분당야탑3-A-20,37.405212,127.149194,생활안전CCTV
CCTV_분당야탑3-A-21,37.40655,127.142479,생활안전CCTV
CCTV_분당야탑3-A-22,37.41472,127.13902,생활안전CCTV
CCTV_분당야탑3-A-23,37.41297,127.13436,생활안전CCTV
CCTV_분당야탑3-A-24,37.40708,127.13572,생활안전CCTV
CCTV_분당야탑3-A-25,37.41524,127.13741,생활안전CCTV
CCTV_분당야탑3-A-26,37.40813,127.1429,생활안전CCTV
CCTV_분당야탑3-A-27,37.405482,127.155217,생활안전CCTV
CCTV_분당야탑3-A-28,37.41153,127.14228,생활안전CCTV
CCTV_분당야탑3-A-29,37.40669,127.1352,생활안전CCTV
CCTV_분당야탑3-A-30,37.41305,127.13997,생활안전CCTV
CCTV_분당야탑3-A-31,37.40474,127.15637,생활안전CCTV
CCTV_분당야탑3-A-32,37.41131,127.13885,생활안전CCTV
CCTV_분당야탑3-A-33,37.41078,127.13547,생활안전CCTV
CCTV_분당야탑3-A-34,37.40952,127.13803,생활안전CCTV
CCTV_분당야탑3-A-35,37.40845,127.14635,생활안전CCTV
CCTV_분당야탑3-A-36,37.40682,127.15464,생활안전CCTV
CCTV_분당야탑3-A-37,37.409249,127.139912,생활안전CCTV
CCTV_분당야탑3-A-38,37.40581,127.137371,생활안전CCTV
CCTV_분당야탑3-A-39,37.40711,127.145669,생활안전CCTV
CCTV_분당야탑3-A-40,37.413217,127.138109,생활안전CCTV
CCTV_분당야탑3-A-41,37.405334,127.145452,생활안전CCTV
CCTV_분당야탑3-A-42,37.410612,127.14117,생활안전CCTV
CCTV_분당야탑3-A-43,37.410032,127.135976,생활안전CCTV
CCTV_분당야탑3-A-44,37.40968,127.142165,생활안전CCTV
CCTV_분당야탑3-A-45,37.411523,127.138449,생활안전CCTV
CCTV_분당야탑3-A-46,37.410639,127.137673,생활안전CCTV
CCTV_분당야탑3-A-47,37.40716,127.1408,생활안전CCTV
CCTV_분당야탑3-A-48,37.41183,127.13446,생활안전CCTV
CCTV_분당야탑3-A-49,37.40723,127.1339,생활안전CCTV
CCTV_분당야탑3-A-50,37.411698,127.141426,생활안전CCTV
CCTV_분당야탑3-A-51,37.408022,127.142674,생활안전CCTV
CCTV_분당야탑3-A-52,37.407915,127.138051,생활안전CCTV
CCTV_분당야탑3-A-53,37.415132,127.13437,생활안전CCTV
CCTV_분당야탑3-A-54,37.414456,127.138614,생활안전CCTV
CCTV_분당야탑3-A-55,37.413753,127.14426,생활안전CCTV
CCTV_분당야탑3-A-56,37.406429,127.148441,생활안전CCTV
CCTV_분당야탑3-A-57,37.406523,127.152116,생활안전CCTV
CCTV_분당야탑3-A-58,37.410522,127.138703,생활안전CCTV
CCTV_분당야탑3-A-59,37.407084,127.136323,생활안전CCTV
CCTV_분당야탑3-A-60,37.41296,127.136381,생활안전CCTV
CCTV_분당야탑3-A-61,37.411189,127.135994,생활안전CCTV
CCTV_분당야탑3-A-62,37.407876,127.144582,생활안전CCTV
CCTV_분당야탑3-A-63,37.410062,127.136699,생활안전CCTV
CCTV_분당금곡-A-1,37.354886,127.110201,생활안전CCTV
CCTV_분당금곡-A-2,37.35388,127.1132,생활안전CCTV
CCTV_분당금곡-A-3,37.362841,127.099417,생활안전CCTV
CCTV_분당금곡-A-4,37.351603,127.110778,생활안전CCTV
CCTV_분당금곡-A-5,37.354416,127.114589,생활안전CCTV
CCTV_분당금곡-A-6,37.355075,127.106409,생활안전CCTV
CCTV_분당금곡-A-7,37.351584,127.106627,생활안전CCTV
CCTV_분당금곡-A-8,37.371478,127.100895,생활안전CCTV
CCTV_분당금곡-A-9,37.350586,127.107925,생활안전CCTV
CCTV_분당금곡-A-10,37.363233,127.096679,생활안전CCTV
CCTV_분당금곡-A-11,37.352847,127.112376,생활안전CCTV
CCTV_분당금곡-A-12,37.35132,127.111279,생활안전CCTV
CCTV_분당금곡-A-13,37.362946,127.097428,생활안전CCTV
CCTV_분당금곡-A-14,37.37032,127.09934,생활안전CCTV
CCTV_분당금곡-A-15,37.363711,127.103539,생활안전CCTV
CCTV_분당금곡-A-16,37.364061,127.102813,생활안전CCTV
CCTV_분당금곡-A-17,37.354818,127.108819,생활안전CCTV
CCTV_분당금곡-A-18,37.369613,127.099166,생활안전CCTV
CCTV_분당금곡-A-20,37.344656,127.101227,생활안전CCTV
CCTV_분당금곡-A-21,37.37033,127.10142,생활안전CCTV
CCTV_분당금곡-A-22,37.35366,127.11323,생활안전CCTV
CCTV_분당금곡-A-23,37.37038,127.09401,생활안전CCTV
CCTV_분당금곡-A-24,37.3637,127.10032,생활안전CCTV
CCTV_분당금곡-A-25,37.35137,127.10542,생활안전CCTV
CCTV_분당금곡-A-26,37.36984,127.09693,생활안전CCTV
CCTV_분당금곡-A-27,37.36837,127.10023,생활안전CCTV
CCTV_분당금곡-A-28,37.35221,127.11615,생활안전CCTV
CCTV_분당금곡-A-29,37.37088,127.09324,생활안전CCTV
CCTV_분당금곡-A-30,37.35641,127.11086,생활안전CCTV
CCTV_분당금곡-A-31,37.352611,127.105331,생활안전CCTV
CCTV_분당금곡-A-32,37.370087,127.095755,생활안전CCTV
CCTV_분당금곡-A-33,37.350142,127.112069,생활안전CCTV
CCTV_분당금곡-A-34,37.351389,127.106963,생활안전CCTV
CCTV_분당금곡-A-35,37.369628,127.100636,생활안전CCTV
CCTV_분당금곡-A-36,37.354998,127.114125,생활안전CCTV
CCTV_분당금곡-A-37,37.370953,127.101274,생활안전CCTV
CCTV_분당금곡-A-38,37.369547,127.097991,생활안전CCTV
CCTV_분당금곡-A-39,37.35099,127.11499,생활안전CCTV
CCTV_분당금곡-A-40,37.371113,127.100282,생활안전CCTV
CCTV_분당금곡-A-41,37.355489,127.112674,생활안전CCTV
CCTV_분당금곡-A-42,37.364826,127.09789,생활안전CCTV
CCTV_분당금곡-A-43,37.351308,127.109046,생활안전CCTV
CCTV_분당금곡-A-44,37.350157,127.108577,생활안전CCTV
CCTV_분당금곡-A-45,37.350088,127.10641,생활안전CCTV
CCTV_분당금곡-A-46,37.350569,127.109881,생활안전CCTV
CCTV_분당금곡-A-47,37.353393,127.108996,생활안전CCTV
CCTV_분당금곡-A-48,37.359043,127.101664,생활안전CCTV
CCTV_분당금곡-A-49,37.35658,127.105947,생활안전CCTV
CCTV_분당구미-A-1,37.338045,127.116094,생활안전CCTV
CCTV_분당구미-A-2,37.34469,127.11843,생활안전CCTV
CCTV_분당구미-A-3,37.345406,127.110897,생활안전CCTV
CCTV_분당구미-A-4,37.34391,127.12789,생활안전CCTV
CCTV_분당구미-A-5,37.34505,127.12463,생활안전CCTV
CCTV_분당구미-A-6,37.34068,127.1221,생활안전CCTV
CCTV_분당구미-A-7,37.344434,127.114087,생활안전CCTV
CCTV_분당구미-A-8,37.33745,127.11729,생활안전CCTV
CCTV_분당구미-A-9,37.343925,127.110361,생활안전CCTV
CCTV_분당구미-A-10,37.339668,127.112242,생활안전CCTV
CCTV_분당구미-A-11,37.3431,127.12462,생활안전CCTV
CCTV_분당구미-A-12,37.339794,127.122776,생활안전CCTV
CCTV_분당구미-A-13,37.342224,127.125836,생활안전CCTV
CCTV_분당구미-A-14,37.340482,127.124787,생활안전CCTV
CCTV_분당구미-A-15,37.340204,127.126082,생활안전CCTV
CCTV_분당구미-A-16,37.337572,127.119038,생활안전CCTV
CCTV_분당구미-A-17,37.340378,127.118599,생활안전CCTV
CCTV_분당구미-A-18,37.344191,127.116023,생활안전CCTV
CCTV_분당구미-A-19,37.346413,127.127296,생활안전CCTV
CCTV_분당구미-A-20,37.3396,127.11164,생활안전CCTV
CCTV_분당구미-A-21,37.344699,127.126552,생활안전CCTV
CCTV_분당구미-A-22,37.334692,127.11533,생활안전CCTV
CCTV_분당구미-A-23,37.339669,127.109283,생활안전CCTV
CCTV_분당구미-A-24,37.340189,127.124027,생활안전CCTV
CCTV_분당구미-A-25,37.33406,127.11798,생활안전CCTV
CCTV_분당구미-A-26,37.34501,127.11794,생활안전CCTV
CCTV_분당구미-A-27,37.34465,127.111,생활안전CCTV
CCTV_분당구미-A-28,37.33524,127.11516,생활안전CCTV
CCTV_분당구미-A-29,37.345646,127.11836,생활안전CCTV
CCTV_분당구미-A-30,37.33566,127.11572,생활안전CCTV
CCTV_분당구미-A-31,37.33606,127.11617,생활안전CCTV
CCTV_분당구미-A-32,37.341065,127.117961,생활안전CCTV
CCTV_분당구미-A-33,37.337954,127.112664,생활안전CCTV
CCTV_분당구미-A-34,37.337944,127.112133,생활안전CCTV
CCTV_분당구미-A-35,37.350487,127.121403,생활안전CCTV
CCTV_분당구미-A-36,37.350448,127.12069,생활안전CCTV
CCTV_분당구미-A-37,37.344718,127.112102,생활안전CCTV
CCTV_분당구미-A-38,37.348591,127.120465,생활안전CCTV
CCTV_분당구미-A-39,37.34465,127.117631,생활안전CCTV
CCTV_분당구미-A-40,37.339191,127.126346,생활안전CCTV
CCTV_분당구미-A-41,37.339992,127.110182,생활안전CCTV
CCTV_분당구미-A-42,37.33817,127.11157,생활안전CCTV
CCTV_분당구미-A-43,37.337403,127.110304,생활안전CCTV
CCTV_분당구미-A-44,37.341797,127.116127,생활안전CCTV
CCTV_분당구미-A-45,37.344654,127.119968,생활안전CCTV
CCTV_분당구미-A-46,37.343274,127.109225,생활안전CCTV
CCTV_분당구미-A-47,37.343415,127.105563,생활안전CCTV
CCTV_분당구미-A-48,37.343488,127.104249,생활안전CCTV
CCTV_분당구미-A-49,37.340664,127.109125,생활안전CCTV
CCTV_분당구미-A-50,37.339579,127.108721,생활안전CCTV
CCTV_분당구미-A-51,37.341556,127.119962,생활안전CCTV
CCTV_분당구미-A-52,37.344302,127.110849,생활안전CCTV
CCTV_분당구미-A-53,37.344662,127.111316,생활안전CCTV
CCTV_분당구미-A-54,37.34037,127.116159,생활안전CCTV
CCTV_분당구미-A-55,37.339784,127.114247,생활안전CCTV
CCTV_분당구미-A-56,37.337495,127.109117,생활안전CCTV
CCTV_분당구미-A-57,37.352969,127.243,생활안전CCTV
CCTV_분당구미-A-58,37.341364,127.127419,생활안전CCTV
CCTV_분당구미-A-59,37.338487,127.110319,생활안전CCTV
CCTV_분당구미-A-60,37.336391,127.11336,생활안전CCTV
CCTV_분당구미-A-61,37.350647,127.120152,생활안전CCTV
CCTV_분당구미-A-63,37.341829,127.112871,생활안전CCTV
CCTV_분당구미-A-64,37.341666,127.113651,생활안전CCTV
CCTV_분당구미-A-65,37.341125,127.114033,생활안전CCTV
CCTV_분당구미-A-66,37.341476,127.114789,생활안전CCTV
CCTV_분당구미-D-4,37.350272,127.123391,생활안전CCTV
CCTV_분당구미1-A-1,37.34744,127.11098,생활안전CCTV
CCTV_분당구미1-A-2,37.34889,127.11138,생활안전CCTV
CCTV_분당구미1-A-3,37.351083,127.118161,생활안전CCTV
CCTV_분당구미1-A-4,37.348802,127.118613,생활안전CCTV
CCTV_분당구미1-A-5,37.34745,127.10726,생활안전CCTV
CCTV_분당구미1-A-6,37.345906,127.098902,생활안전CCTV
CCTV_분당구미1-A-7,37.358725,127.080259,생활안전CCTV
CCTV_분당구미1-A-8,37.34983,127.09019,생활안전CCTV
CCTV_분당구미1-A-9,37.346534,127.110949,생활안전CCTV
CCTV_분당구미1-A-10,37.347641,127.112036,생활안전CCTV
CCTV_분당구미1-A-11,37.347,127.11598,생활안전CCTV
CCTV_분당구미1-A-12,37.34851,127.11833,생활안전CCTV
CCTV_분당구미1-A-13,37.34749,127.10896,생활안전CCTV
CCTV_분당구미1-A-14,37.352261,127.116315,생활안전CCTV
CCTV_분당구미1-A-15,37.348653,127.109885,생활안전CCTV
CCTV_분당구미1-A-16,37.34766,127.11529,생활안전CCTV
CCTV_분당구미1-A-17,37.345776,127.109888,생활안전CCTV
CCTV_분당구미1-A-18,37.34616,127.11093,생활안전CCTV
CCTV_분당구미1-A-19,37.34589,127.11035,생활안전CCTV
CCTV_분당구미1-A-20,37.34949,127.10574,생활안전CCTV
CCTV_분당구미1-A-21,37.34852,127.11591,생활안전CCTV
CCTV_분당구미1-A-22,37.35174,127.08235,생활안전CCTV
CCTV_분당구미1-A-23,37.34639,127.1008,생활안전CCTV
CCTV_분당구미1-A-24,37.35251,127.08113,생활안전CCTV
CCTV_분당구미1-A-25,37.34748,127.10925,생활안전CCTV
CCTV_분당구미1-A-26,37.34638,127.11469,생활안전CCTV
CCTV_분당구미1-A-27,37.35188,127.08673,생활안전CCTV
CCTV_분당구미1-A-28,37.34649,127.11995,생활안전CCTV
CCTV_분당구미1-A-29,37.348366,127.110996,생활안전CCTV
CCTV_분당구미1-A-30,37.345552,127.09939,생활안전CCTV
CCTV_분당구미1-A-31,37.348492,127.11999,생활안전CCTV
CCTV_분당구미1-A-32,37.345732,127.108651,생활안전CCTV
CCTV_분당구미1-A-33,37.351384,127.119513,생활안전CCTV
CCTV_분당구미1-A-34,37.349455,127.109963,생활안전CCTV
CCTV_분당구미1-A-35,37.34658,127.11834,생활안전CCTV
CCTV_분당구미1-A-36,37.349939,127.110358,생활안전CCTV
CCTV_분당구미1-A-37,37.34918,127.11104,생활안전CCTV
CCTV_분당구미1-A-38,37.349535,127.106441,생활안전CCTV
CCTV_분당구미1-A-39,37.34764,127.111243,생활안전CCTV
CCTV_분당구미1-A-40,37.351592,127.117343,생활안전CCTV
CCTV_분당구미1-A-41,37.348617,127.117054,생활안전CCTV
CCTV_분당구미1-A-42,37.343499,127.102655,생활안전CCTV
CCTV_분당구미1-A-43,37.349942,127.109789,생활안전CCTV
CCTV_분당구미1-A-45,37.345924,127.107375,생활안전CCTV
CCTV_분당구미1-A-46,37.345562,127.09721,생활안전CCTV
CCTV_분당판교-A-1,37.39096,127.08844,생활안전CCTV
CCTV_분당판교-A-2,37.390997,127.089515,생활안전CCTV
CCTV_분당판교-A-3,37.391199,127.090363,생활안전CCTV
CCTV_분당판교-A-4,37.391056,127.091111,생활안전CCTV
CCTV_분당판교-A-5,37.391021,127.09252,생활안전CCTV
CCTV_분당판교-A-6,37.390464,127.089336,생활안전CCTV
CCTV_분당판교-A-7,37.390043,127.089176,생활안전CCTV
CCTV_분당판교-A-8,37.390249,127.091966,생활안전CCTV
CCTV_분당판교-A-9,37.389914,127.091815,생활안전CCTV
CCTV_분당판교-A-10,37.389859,127.091408,생활안전CCTV
CCTV_분당판교-A-11,37.389527,127.091678,생활안전CCTV
CCTV_분당판교-A-12,37.390104,127.093963,생활안전CCTV
CCTV_분당판교-A-13,37.389986,127.092992,생활안전CCTV
CCTV_분당판교-A-14,37.389244,127.093352,생활안전CCTV
CCTV_분당판교-A-15,37.386692,127.086625,생활안전CCTV
CCTV_분당판교-A-16,37.38636,127.090577,생활안전CCTV
CCTV_분당판교-A-17,37.386975,127.097783,생활안전CCTV
CCTV_분당판교-A-18,37.38713,127.100156,생활안전CCTV
CCTV_분당판교-A-19,37.386588,127.097662,생활안전CCTV
CCTV_분당판교-A-20,37.38656,127.09908,생활안전CCTV
CCTV_분당판교-A-21,37.386461,127.100199,생활안전CCTV
CCTV_분당판교-A-22,37.387446,127.099175,생활안전CCTV
CCTV_분당판교-A-23,37.38566,127.099585,생활안전CCTV
CCTV_분당판교-A-24,37.385844,127.100212,생활안전CCTV
CCTV_분당판교-A-25,37.398611,127.086882,생활안전CCTV
CCTV_분당판교-A-26,37.398858,127.089886,생활안전CCTV
CCTV_분당판교-A-27,37.400435,127.090186,생활안전CCTV
CCTV_분당판교-A-28,37.403027,127.092614,생활안전CCTV
CCTV_분당판교-A-29,37.402772,127.093853,생활안전CCTV
CCTV_분당판교-A-30,37.401943,127.093498,생활안전CCTV
CCTV_분당판교-A-31,37.40246,127.09467,생활안전CCTV
CCTV_분당판교-A-32,37.401515,127.093508,생활안전CCTV
CCTV_분당판교-A-33,37.40211,127.09562,생활안전CCTV
CCTV_분당판교-A-34,37.40159,127.09555,생활안전CCTV
CCTV_분당판교-A-35,37.40178,127.09675,생활안전CCTV
CCTV_분당판교-A-36,37.40128,127.09564,생활안전CCTV
CCTV_분당판교-A-37,37.400942,127.096093,생활안전CCTV
CCTV_분당판교-A-38,37.399922,127.095423,생활안전CCTV
CCTV_분당판교-A-39,37.399686,127.09663,생활안전CCTV
CCTV_분당판교-A-40,37.40017,127.097599,생활안전CCTV
CCTV_분당판교-A-41,37.400344,127.098625,생활안전CCTV
CCTV_분당판교-A-42,37.399594,127.097155,생활안전CCTV
CCTV_분당판교-A-43,37.39953,127.0981,생활안전CCTV
CCTV_분당판교-A-44,37.398875,127.097686,생활안전CCTV
CCTV_분당판교-A-45,37.398237,127.096441,생활안전CCTV
CCTV_분당판교-A-46,37.398257,127.097281,생활안전CCTV
CCTV_분당판교-A-47,37.39844,127.09853,생활안전CCTV
CCTV_분당판교-A-48,37.397327,127.097804,생활안전CCTV
CCTV_분당판교-A-49,37.39738,127.099036,생활안전CCTV
CCTV_분당판교-A-50,37.396551,127.098949,생활안전CCTV
CCTV_분당판교-A-51,37.395763,127.098516,생활안전CCTV
CCTV_분당판교-A-52,37.394924,127.099523,생활안전CCTV
CCTV_분당판교-A-53,37.39459,127.098289,생활안전CCTV
CCTV_분당판교-A-54,37.394243,127.099785,생활안전CCTV
CCTV_분당판교-A-55,37.393412,127.098634,생활안전CCTV
CCTV_분당판교-A-56,37.393059,127.099764,생활안전CCTV
CCTV_분당판교-A-57,37.392312,127.099279,생활안전CCTV
CCTV_분당판교-A-58,37.391882,127.098531,생활안전CCTV
CCTV_분당판교-A-59,37.390659,127.10046,생활안전CCTV
CCTV_분당판교-A-60,37.390321,127.099762,생활안전CCTV
CCTV_분당판교-A-61,37.390159,127.099199,생활안전CCTV
CCTV_분당판교-A-62,37.389619,127.100997,생활안전CCTV
CCTV_분당판교-A-63,37.388822,127.099802,생활안전CCTV
CCTV_분당판교-A-64,37.397768,127.091814,생활안전CCTV
CCTV_분당판교-A-65,37.398065,127.093116,생활안전CCTV
CCTV_분당판교-A-66,37.395627,127.096183,생활안전CCTV
CCTV_분당판교-A-67,37.392295,127.094424,생활안전CCTV
CCTV_분당판교-A-68,37.393283,127.087686,생활안전CCTV
CCTV_분당판교-A-69,37.393215,127.089135,생활안전CCTV
CCTV_분당판교-A-70,37.393232,127.09186,생활안전CCTV
CCTV_분당판교-A-71,37.391553,127.088384,생활안전CCTV
CCTV_분당판교-A-72,37.391611,127.089725,생활안전CCTV
CCTV_분당판교-A-73,37.392516,127.091495,생활안전CCTV
CCTV_분당판교-A-74,37.389862,127.087744,생활안전CCTV
CCTV_분당판교-A-75,37.388681,127.089775,생활안전CCTV
CCTV_분당판교-A-76,37.388206,127.089828,생활안전CCTV
CCTV_분당판교-A-77,37.388317,127.091073,생활안전CCTV
CCTV_분당판교-A-78,37.388651,127.093889,생활안전CCTV
CCTV_분당판교-A-79,37.38816,127.09744,생활안전CCTV
CCTV_분당판교-A-80,37.386272,127.089049,생활안전CCTV
CCTV_분당판교-A-81,37.386226,127.093084,생활안전CCTV
CCTV_분당판교-A-82,37.386836,127.097359,생활안전CCTV
CCTV_분당판교-A-83,37.403501,127.091931,생활안전CCTV
CCTV_분당판교-A-84,37.403268,127.093576,생활안전CCTV
CCTV_분당판교-A-85,37.400997,127.09304,생활안전CCTV
CCTV_분당판교-A-86,37.400374,127.096976,생활안전CCTV
CCTV_분당판교-A-87,37.397636,127.09371,생활안전CCTV
CCTV_분당판교-A-88,37.395815,127.09392,생활안전CCTV
CCTV_분당판교-A-89,37.395099,127.093458,생활안전CCTV
CCTV_분당판교-A-90,37.393819,127.100431,생활안전CCTV
CCTV_분당판교-A-91,37.39283,127.10063,생활안전CCTV
CCTV_분당판교-A-92,37.391489,127.098046,생활안전CCTV
CCTV_분당판교-A-93,37.390661,127.098151,생활안전CCTV
CCTV_분당판교-A-94,37.389184,127.100149,생활안전CCTV
CCTV_분당판교-A-95,37.38962,127.09948,생활안전CCTV
CCTV_분당판교-A-96,37.390676,127.085344,생활안전CCTV
CCTV_분당판교-A-97,37.392676,127.09956,생활안전CCTV
CCTV_분당판교-A-98,37.394177,127.100972,생활안전CCTV
CCTV_분당판교-A-99,37.39871,127.092959,생활안전CCTV
CCTV_분당판교-A-100,37.389971,127.094527,생활안전CCTV
CCTV_분당판교-A-101,37.39947,127.09895,생활안전CCTV
CCTV_분당판교-A-102,37.378153,127.101175,생활안전CCTV
CCTV_분당판교-A-103,37.394632,127.099228,생활안전CCTV
CCTV_분당판교-A-104,37.39137,127.09106,생활안전CCTV
CCTV_분당판교-A-105,37.386245,127.08801,생활안전CCTV
CCTV_분당판교-A-106,37.386342,127.091377,생활안전CCTV
CCTV_분당판교-A-107,37.394933,127.098933,생활안전CCTV
CCTV_분당판교-A-108,37.398232,127.097656,생활안전CCTV
CCTV_분당판교-A-109,37.40249,127.09528,생활안전CCTV
CCTV_분당판교-A-110,37.386845,127.10022,생활안전CCTV
CCTV_분당판교-A-111,37.40151,127.0978,생활안전CCTV
CCTV_분당판교-A-112,37.39014,127.09081,생활안전CCTV
CCTV_분당판교-A-113,37.38183,127.1019,생활안전CCTV
CCTV_분당판교-A-114,37.38948,127.10169,생활안전CCTV
CCTV_분당판교-A-115,37.37907,127.10211,생활안전CCTV
CCTV_분당판교-A-116,37.3975,127.09929,생활안전CCTV
CCTV_분당판교-A-117,37.3804,127.10199,생활안전CCTV
CCTV_분당판교-A-118,37.39511,127.10016,생활안전CCTV
CCTV_분당판교-A-119,37.38735,127.08945,생활안전CCTV
CCTV_분당판교-A-120,37.391121,127.100949,생활안전CCTV
CCTV_분당판교-A-121,37.402087,127.097342,생활안전CCTV
CCTV_분당판교-A-122,37.395575,127.100153,생활안전CCTV
CCTV_분당판교-A-123,37.391947,127.099469,생활안전CCTV
CCTV_분당판교-A-124,37.385909,127.087384,생활안전CCTV
CCTV_분당판교-A-125,37.384955,127.089652,생활안전CCTV
CCTV_분당판교-A-126,37.385014,127.088549,생활안전CCTV
CCTV_분당판교-A-127,37.385121,127.088529,생활안전CCTV
CCTV_분당판교-A-128,37.384542,127.089703,생활안전CCTV
CCTV_분당판교-A-129,37.388353,127.099437,생활안전CCTV
CCTV_분당판교-A-130,37.388105,127.101281,생활안전CCTV
CCTV_분당판교-A-131,37.387806,127.097947,생활안전CCTV
CCTV_분당판교-A-132,37.388415,127.094125,생활안전CCTV
CCTV_분당판교-A-133,37.388793,127.091766,생활안전CCTV
CCTV_분당판교-A-134,37.38858,127.090281,생활안전CCTV
CCTV_분당판교-A-135,37.389252,127.087436,생활안전CCTV
CCTV_분당판교-A-136,37.389172,127.085838,생활안전CCTV
CCTV_분당판교-A-137,37.386986,127.101802,생활안전CCTV
CCTV_분당판교-A-138,37.391753,127.097989,생활안전CCTV
CCTV_분당판교-A-139,37.390885,127.092855,생활안전CCTV
CCTV_분당판교-A-140,37.386373,127.101998,생활안전CCTV
CCTV_분당판교-A-141,37.38556,127.099138,생활안전CCTV
CCTV_분당판교-A-142,37.382179,127.098462,생활안전CCTV
CCTV_분당판교-A-143,37.390398,127.094294,생활안전CCTV
CCTV_분당판교-A-144,37.39849,127.091392,생활안전CCTV
CCTV_분당판교-A-145,37.381789,127.099732,생활안전CCTV
CCTV_분당삼평-A-1,37.404745,127.098426,생활안전CCTV
CCTV_분당삼평-A-2,37.404096,127.101362,생활안전CCTV
CCTV_분당삼평-A-3,37.404433,127.107962,생활안전CCTV
CCTV_분당삼평-A-4,37.401752,127.102195,생활안전CCTV
CCTV_분당삼평-A-5,37.400412,127.100877,생활안전CCTV
CCTV_분당삼평-A-6,37.401699,127.111353,생활안전CCTV
CCTV_분당삼평-A-7,37.406819,127.106103,생활안전CCTV
CCTV_분당삼평-A-8,37.406614,127.109117,생활안전CCTV
CCTV_분당삼평-A-9,37.40525,127.107776,생활안전CCTV
CCTV_분당삼평-A-10,37.396166,127.105432,생활안전CCTV
CCTV_분당삼평-A-11,37.397166,127.110249,생활안전CCTV
CCTV_분당삼평-A-12,37.410305,127.118092,생활안전CCTV
CCTV_분당삼평-A-13,37.409334,127.11806,생활안전CCTV
CCTV_분당삼평-A-14,37.405967,127.115215,생활안전CCTV
CCTV_분당삼평-A-15,37.405822,127.116563,생활안전CCTV
CCTV_분당삼평-A-16,37.404452,127.116197,생활안전CCTV
CCTV_분당삼평-A-17,37.403662,127.11601,생활안전CCTV
CCTV_분당삼평-A-18,37.40243,127.11667,생활안전CCTV
CCTV_분당삼평-A-19,37.401753,127.11513,생활안전CCTV
CCTV_분당삼평-A-20,37.400793,127.116673,생활안전CCTV
CCTV_분당삼평-A-21,37.399529,127.115042,생활안전CCTV
CCTV_분당삼평-A-22,37.399576,127.118306,생활안전CCTV
CCTV_분당삼평-A-23,37.401417,127.104427,생활안전CCTV
CCTV_분당삼평-A-24,37.404086,127.110945,생활안전CCTV
CCTV_분당삼평-A-25,37.399617,127.107289,생활안전CCTV
CCTV_분당삼평-A-26,37.399838,127.109711,생활안전CCTV
CCTV_분당삼평-A-27,37.399782,127.112506,생활안전CCTV
CCTV_분당삼평-A-28,37.397679,127.10518,생활안전CCTV
CCTV_분당삼평-A-29,37.397782,127.103506,생활안전CCTV
CCTV_분당삼평-A-30,37.40807,127.115358,생활안전CCTV
CCTV_분당삼평-A-31,37.398774,127.116896,생활안전CCTV
CCTV_분당삼평-A-32,37.398277,127.116679,생활안전CCTV
CCTV_분당삼평-A-33,37.397964,127.119058,생활안전CCTV
CCTV_분당삼평-A-34,37.403244,127.109585,생활안전CCTV
CCTV_분당삼평-A-35,37.405816,127.115762,생활안전CCTV
CCTV_분당삼평-A-36,37.40509,127.11541,생활안전CCTV
CCTV_분당삼평-A-37,37.396196,127.118256,생활안전CCTV
CCTV_분당삼평-A-38,37.404569,127.114999,생활안전CCTV
CCTV_분당삼평-A-39,37.399576,127.118306,생활안전CCTV
CCTV_분당삼평-A-40,37.405273,127.098963,생활안전CCTV
CCTV_분당삼평-A-41,37.401156,127.102227,생활안전CCTV
CCTV_분당삼평-A-42,37.40407,127.11297,생활안전CCTV
CCTV_분당삼평-A-43,37.397859,127.111216,생활안전CCTV
CCTV_분당삼평-A-44,37.397139,127.112128,생활안전CCTV
CCTV_분당삼평-A-45,37.396278,127.111183,생활안전CCTV
CCTV_분당삼평-A-46,37.39823,127.113184,생활안전CCTV
CCTV_분당삼평-A-47,37.396176,127.114051,생활안전CCTV
