보호구역 아이디,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,경도,위도,신호기설치방식,도로형태,주도로여부,관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관 전화번호,데이터기준일자
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888267329,37.445784274,2,2,Y,0021-T-0063,2,2,2,녹색+적색,22+38,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888268797,37.445760072,2,2,Y,0021-T-0064,2,2,2,녹색+적색,22+38,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888261943,37.445765651,2,2,Y,0021-T-0062,2,2,2,녹색+적색,22+38,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888314012,37.445803559,3,2,Y,0021-T-0061,1,3,3,녹색+황색+적색,20+2+40,2,3,2,Y,20:00,07:00,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888452061,37.445761202,2,2,Y,0021-T-0058,2,2,2,녹색+적색,22+38,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888439434,37.445709914,2,2,Y,0021-T-0059,2,2,2,녹색+적색,22+38,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888434898,37.44570194,2,2,Y,0021-T-0060,2,2,2,녹색+적색,22+38,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888378174,37.445740005,3,2,Y,0021-T-0077,1,3,3,녹색+황색+적색,20+2+40,2,3,2,Y,20:00,07:00,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.88844991,37.445727499,3,2,Y,0021-T-0076,1,3,3,녹색+황색+적색,20+2+40,2,3,2,Y,20:00,07:00,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888448903,37.445702731,3,2,Y,0021-T-0075,1,3,3,녹색+황색+적색,15+2+45,2,3,2,Y,20:00,07:00,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888303449,37.445757041,3,2,Y,0021-T-0065,1,3,3,녹색+황색+적색,15+2+45,2,3,2,Y,20:00,07:00,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888305645,37.445727869,3,2,Y,0021-T-0066,1,3,3,녹색+황색+적색,15+2+45,2,3,2,Y,20:00,07:00,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.88827797,37.445609129,2,2,Y,0021-T-0068,2,2,2,녹색+적색,22+38,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888278662,37.445602203,2,2,Y,0021-T-0069,2,2,2,녹색+적색,22+38,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888278952,37.445634734,2,2,Y,0021-T-0067,2,2,2,녹색+적색,22+38,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888450419,37.445601779,2,2,Y,0021-T-0073,2,2,2,녹색+적색,22+38,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888455697,37.445629837,2,2,Y,0021-T-0072,2,2,2,녹색+적색,22+38,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888453073,37.445611756,2,2,Y,0021-T-0074,2,2,2,녹색+적색,22+38,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888339688,37.44561015,3,2,Y,0021-T-0070,1,3,3,녹색+황색+적색,20+2+40,2,3,2,Y,20:00,07:00,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888406748,37.44557169,3,2,Y,0021-T-0071,1,3,3,녹색+황색+적색,20+2+40,2,3,2,Y,20:00,07:00,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888302666,37.445197572,2,2,Y,0021-T-0082,2,2,2,적색+녹색,140+40,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888226353,37.445131428,2,2,Y,0021-T-0083,2,2,2,적색+녹색,140+40,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888239252,37.445141737,2,2,Y,0021-T-0084,2,2,2,적색+녹색,140+40,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888230059,37.44489667,2,2,Y,0021-T-0085,2,2,2,적색+녹색,140+40,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888299212,37.444970468,3,2,Y,0021-T-0088,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,73+3+18+2+84,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888391436,37.44484756,3,2,Y,0021-T-0089,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,17+2+18+3+140,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888295715,37.444892391,2,2,Y,0021-T-0086,2,2,2,적색+녹색,140+40,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.88830106,37.444849293,2,2,Y,0021-T-0087,2,2,2,적색+녹색,140+40,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888605661,37.44480829,2,2,Y,0021-T-0090,2,2,2,적색+녹색,140+40,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.88864111,37.444852944,2,2,Y,0021-T-0092,2,2,2,적색+녹색,140+40,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888605581,37.444847802,2,2,Y,0021-T-0091,2,2,2,적색+녹색,140+40,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888658776,37.445105191,2,2,Y,0021-T-0093,2,2,2,적색+녹색,140+40,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888553642,37.445051936,3,2,Y,0021-T-0097,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,73+3+18+2+84,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.888474954,37.445135095,3,2,Y,0021-T-0096,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,17+2+18+3+140,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.887042172,37.445356835,2,1,Y,0021-T-0078,2,2,2,녹색+적색,30+70,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.886844374,37.445205624,2,1,Y,0021-T-0080,2,2,2,녹색+적색,30+70,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.886921667,37.445335268,3,1,Y,0021-T-0079,1,3,3,녹색+황색+적색,70+2+28,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,소하일로,양방향,경기도 광명시 소하일로 45,경기도 광명시 소하동 1328,126.886975624,37.445238357,3,1,Y,0021-T-0081,1,3,3,녹색+황색+적색,70+2+28,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.888095968,37.449587547,3,2,Y,0021-T-0010,1,3,3,적색+황색+녹색,98+2+60,2,3,2,Y,20:00,07:00,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.889943241,37.447332056,2,2,Y,0021-T-0041,2,2,2,녹색+적색,30+90,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.89011139,37.447371418,2,2,Y,0021-T-0051,2,2,2,녹색+적색,30+90,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.889964299,37.447565018,2,2,Y,0021-T-0053,2,2,2,녹색+적색,30+90,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.89000425,37.447550324,2,2,Y,0021-T-0054,2,2,2,녹색+적색,30+90,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.889832384,37.447533375,2,2,Y,0021-T-0046,2,2,2,녹색+적색,30+90,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.888271988,37.448090741,2,2,Y,0021-T-0029,2,2,2,녹색+적색,25+55,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
21,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.888571942,37.445133938,2,2,Y,0021-T-0094,2,2,2,적색+녹색,140+40,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-26
21,광명시,시도,,금당로,양방향,경기도 광명시 금당로 71,경기도 광명시 하안동 111,126.888579757,37.445107267,2,2,Y,0021-T-0095,2,2,2,적색+녹색,140+40,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
18,광명시,시도,,가학로,양방향,경기도 광명시 가학로 247-55,경기도 광명시 가학동 1053-2,126.87311251,37.40179065,3,1,Y,0018-T-0001,1,99,99,황색+황색,2+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-23
18,광명시,시도,,가학로,양방향,경기도 광명시 가학로 247-55,경기도 광명시 가학동 1053-2,126.872087087,37.402056547,3,2,Y,0018-T-0002,1,3,3,녹색+황색+적색,70+20+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-23
18,광명시,시도,,가학로,양방향,경기도 광명시 가학로 247-55,경기도 광명시 가학동 1053-2,126.872152979,37.401968412,3,2,Y,0018-T-0003,1,3,3,녹색+황색+적색,70+20+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-23
18,광명시,시도,,가학로,양방향,경기도 광명시 가학로 247-55,경기도 광명시 가학동 1053-2,126.872188688,37.402056657,2,2,Y,0018-T-0004,2,2,2,녹색+적색,20+70,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-23
27,광명시,시도,,사성로,양방향,경기도 광명시 시청로 139,경기도 광명시 철산1동 58,126.868214837,37.490675051,2,2,Y,0027-T-0001,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
27,광명시,시도,,사성로,양방향,경기도 광명시 시청로 139,경기도 광명시 철산1동 58,126.868259412,37.490658653,2,2,Y,0027-T-0002,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
27,광명시,시도,,사성로,양방향,경기도 광명시 시청로 139,경기도 광명시 철산1동 58,126.868232949,37.490562842,2,2,Y,0027-T-0003,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
27,광명시,시도,,사성로,양방향,경기도 광명시 시청로 139,경기도 광명시 철산1동 58,126.867919959,37.490650479,2,2,Y,0027-T-0004,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
27,광명시,시도,,사성로,양방향,경기도 광명시 시청로 139,경기도 광명시 철산1동 58,126.86800193,37.490534263,2,2,Y,0027-T-0005,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
27,광명시,시도,,사성로,양방향,경기도 광명시 시청로 139,경기도 광명시 철산1동 58,126.86790141,37.490629858,2,2,Y,0027-T-0006,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
27,광명시,시도,,사성로,양방향,경기도 광명시 시청로 139,경기도 광명시 철산1동 58,126.868268584,37.490614924,3,2,Y,0027-T-0007,1,3,3,녹색+황색+적색,10+2+60,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
27,광명시,시도,,사성로,양방향,경기도 광명시 시청로 139,경기도 광명시 철산1동 58,126.867946701,37.490587955,3,2,Y,0027-T-0008,1,3,3,녹색+황색+적색,10+2+60,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
27,광명시,시도,,사성로,양방향,경기도 광명시 시청로 139,경기도 광명시 철산1동 58,126.867617494,37.489974682,3,1,Y,0027-T-0009,1,3,3,녹색+황색+적색,10+2+60,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
14,광명시,시도,,시청로,양방향,경기도 광명시 시청로138번길 8,경기도 광명시 철산동 87,126.868346159,37.487706296,2,2,Y,0014-T-0001,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
14,광명시,시도,,시청로,양방향,경기도 광명시 시청로138번길 8,경기도 광명시 철산동 87,126.868387993,37.487707942,2,2,Y,0014-T-0002,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,N,Y,,광명경찰서,182,2021-10-08
14,광명시,시도,,시청로,양방향,경기도 광명시 시청로138번길 8,경기도 광명시 철산동 87,126.86852205,37.487499485,2,2,Y,0014-T-0003,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,N,Y,,광명경찰서,182,2021-10-08
14,광명시,시도,,시청로,양방향,경기도 광명시 시청로138번길 8,경기도 광명시 철산동 87,126.868426769,37.487450511,2,2,Y,0014-T-0004,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
14,광명시,시도,,시청로,양방향,경기도 광명시 시청로138번길 8,경기도 광명시 철산동 87,126.868272698,37.487385694,2,2,Y,0014-T-0005,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
14,광명시,시도,,시청로,양방향,경기도 광명시 시청로138번길 8,경기도 광명시 철산동 87,126.868235593,37.487372521,2,2,Y,0014-T-0006,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
14,광명시,시도,,시청로,양방향,경기도 광명시 시청로138번길 8,경기도 광명시 철산동 87,126.868103512,37.487576335,2,2,Y,0014-T-0007,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
14,광명시,시도,,시청로,양방향,경기도 광명시 시청로138번길 8,경기도 광명시 철산동 87,126.868241082,37.487697506,3,2,Y,0014-T-0008,1,4,3,적색+녹색화살표/녹색+황색,30+35+2,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
14,광명시,시도,,시청로,양방향,경기도 광명시 시청로138번길 8,경기도 광명시 철산동 87,126.868375636,37.48740383,3,2,Y,0014-T-0009,1,4,4,적색+녹색화살표+녹색+황색,30+35+40+2,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
14,광명시,시도,,시청로,양방향,경기도 광명시 시청로138번길 8,경기도 광명시 철산동 87,126.868240423,37.487468939,3,2,Y,0014-T-0010,1,4,4,적색+녹색화살표+녹색+황색,30+35+40+2,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
14,광명시,시도,,시청로,양방향,경기도 광명시 시청로138번길 8,경기도 광명시 철산동 87,126.868149618,37.487474959,3,2,Y,0014-T-0011,1,4,4,적색+녹색화살표+녹색+황색,30+35+40+2,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
14,광명시,시도,,시청로,양방향,경기도 광명시 시청로138번길 8,경기도 광명시 철산동 87,126.867143656,37.486861116,3,1,Y,0014-T-0012,1,3,3,녹색+황색+적색,10+2+60,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
14,광명시,시도,,시청로,양방향,경기도 광명시 시청로138번길 8,경기도 광명시 철산동 87,126.867043126,37.487095718,2,1,Y,0014-T-0013,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
14,광명시,시도,,시청로,양방향,경기도 광명시 시청로138번길 8,경기도 광명시 철산동 87,126.866999663,37.486925722,2,1,Y,0014-T-0014,1,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
14,광명시,시도,,시청로,양방향,경기도 광명시 시청로138번길 8,경기도 광명시 철산동 87,126.867155075,37.487016129,3,1,Y,0014-T-0015,1,3,3,녹색+황색+적색,27+3+60,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
14,광명시,시도,,시청로,양방향,경기도 광명시 시청로138번길 8,경기도 광명시 철산동 87,126.868594976,37.486925512,3,1,Y,0014-T-0016,1,3,3,녹색+황색+적색,27+3+60,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-08
9,광명시,시도,,철산로,양방향,경기도 광명시 철산로 59,경기도 광명시 철산동 243,126.872400703,37.477695896,2,2,Y,0009-T-0001,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
9,광명시,시도,,철산로,양방향,경기도 광명시 철산로 59,경기도 광명시 철산동 243,126.872545391,37.477238136,2,2,Y,0009-T-0002,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
9,광명시,시도,,철산로,양방향,경기도 광명시 철산로 59,경기도 광명시 철산동 243,126.87238834,37.477728658,2,2,Y,0009-T-0003,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
9,광명시,시도,,철산로,양방향,경기도 광명시 철산로 59,경기도 광명시 철산동 243,126.872548876,37.477780537,2,2,Y,0009-T-0004,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
9,광명시,시도,,철산로,양방향,경기도 광명시 철산로 59,경기도 광명시 철산동 243,126.872654335,37.477769717,2,2,Y,0009-T-0005,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
9,광명시,시도,,철산로,양방향,경기도 광명시 철산로 59,경기도 광명시 철산동 243,126.872772204,37.47727924,2,2,Y,0009-T-0006,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-08
9,광명시,시도,,철산로,양방향,경기도 광명시 철산로 59,경기도 광명시 철산동 243,126.872665844,37.477238735,2,2,Y,0009-T-0007,2,2,2,녹색+적색,30+120,2,3,2,N,0,0,N,N,Y,,광명경찰서,182,2021-10-08
22,광명시,시도,,한내일로,양방향,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287,126.883580428,37.455183534,3,2,Y,0022-T-0002,1,4,3,적색+황색+녹색화살표/녹색,42+2+16,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
22,광명시,시도,,한내일로,양방향,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287,126.88348665,37.455032953,3,2,Y,0022-T-0005,1,4,5,적색+녹색+황색+적색/녹색화살표+적색/황색,70+32+3+12+3,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
22,광명시,시도,,한내일로,양방향,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287,126.884349554,37.454015777,3,1,Y,0022-T-0019,1,3,3,적색+녹색+황색,25+32+3,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
22,광명시,시도,,한내일로,양방향,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287,126.884395457,37.454029551,3,1,Y,0022-T-0020,1,3,3,적색+녹색+황색,25+32+3,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
22,광명시,시도,,한내일로,양방향,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287,126.884284541,37.453985967,2,1,Y,0022-T-0022,2,2,2,적색+녹색,38+22,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
22,광명시,시도,,한내일로,양방향,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287,126.884420411,37.453978473,2,1,Y,0022-T-0021,2,2,2,적색+녹색,38+22,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
22,광명시,시도,,한내일로,양방향,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287,126.884647962,37.453340237,2,1,Y,0022-T-0027,2,2,2,적색+녹색,38+22,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
22,광명시,시도,,한내일로,양방향,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287,126.884848171,37.453333567,2,1,Y,0022-T-0028,2,2,2,적색+녹색,38+22,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
22,광명시,시도,,한내일로,양방향,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287,126.884734011,37.453378076,3,1,Y,0022-T-0023,1,3,3,적색+녹색+황색,25+32+3,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
22,광명시,시도,,한내일로,양방향,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287,126.884798555,37.453402165,3,1,Y,0022-T-0024,1,3,3,적색+녹색+황색,25+32+3,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
22,광명시,시도,,한내일로,양방향,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287,126.884919461,37.452818361,2,2,Y,0022-T-0036,2,2,2,적색+녹색,105+45,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
22,광명시,시도,,한내일로,양방향,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287,126.884938759,37.452765516,2,2,Y,0022-T-0037,2,2,2,적색+녹색,105+45,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
22,광명시,시도,,한내일로,양방향,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287,126.884914179,37.452753141,2,2,Y,0022-T-0038,2,2,2,적색+녹색,105+45,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
22,광명시,시도,,한내일로,양방향,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287,126.884903463,37.452674051,3,2,Y,0022-T-0039,1,3,3,적색+녹색+황색,80+66+3,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
22,광명시,시도,,한내일로,양방향,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287,126.885058815,37.45248642,2,2,Y,0022-T-0040,2,2,2,적색+녹색,105+45,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
22,광명시,시도,,한내일로,양방향,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287,126.88512119,37.452520804,2,2,Y,0022-T-0042,2,2,2,적색+녹색,105+45,2,3,2,N,0,0,N,N,Y,,광명경찰서,182,2021-10-26
22,광명시,시도,,한내일로,양방향,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287,126.884990879,37.452569587,3,2,Y,0022-T-0041,1,4,5,적색+녹색+황색+적색/녹색화살표+적색/황색,51+66+3+18+4,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
22,광명시,시도,,한내일로,양방향,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287,126.885180336,37.452554326,3,2,Y,0022-T-0043,1,4,3,적색+적색/녹색화살표+적색/황색,132+15+5,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-26
22,광명시,시도,,한내일로,양방향,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287,126.885279319,37.452580165,2,2,Y,0022-T-0030,2,2,2,적색+녹색,105+45,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
22,광명시,시도,,한내일로,양방향,경기도 광명시 한내일로 5,경기도 광명시 소하동 1287,126.885298681,37.452587906,2,2,Y,0022-T-0029,2,2,2,적색+녹색,105+45,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-26
