시군명,사고년도,사고유형구분,다발지식별자,다발지역그룹식별자,법정동코드,위치코드,시도시군구명,사고지역위치명,발생건수,사상자수,사망자수,중상자수,경상자수,부상자수,위도,경도,사고다발지역폴리곤정보
고양시,2022,자전거사고다발지,6813260,2023016,4128710200,41287003,경기도 고양시 일산서구3,경기도 고양시 일산서구 주엽동(강선마을사거리 부근),4,4,0,0,3,1,37.668772039319,126.763102507009,"{""type"":""Polygon"",""coordinates"":[[[126.76489914,37.66877204],[126.76486462,37.66849459],[126.76476238,37.66822781],[126.76459635,37.66798194],[126.76437292,37.66776643],[126.76410066,37.66758957],[126.76379005,37.66745815],[126.76345301,37.66737722],[126.76310251,37.66734989],[126.762752,37.66737722],[126.76241497,37.66745815],[126.76210435,37.66758957],[126.7618321,37.66776643],[126.76160866,37.66798194],[126.76144264,37.66822781],[126.7613404,37.66849459],[126.76130588,37.66877204],[126.7613404,37.66904948],[126.76144264,37.66931626],[126.76160866,37.66956213],[126.7618321,37.66977763],[126.76210435,37.66995449],[126.76241497,37.67008591],[126.762752,37.67016684],[126.76310251,37.67019416],[126.76345301,37.67016684],[126.76379005,37.67008591],[126.76410066,37.66995449],[126.76437292,37.66977763],[126.76459635,37.66956213],[126.76476238,37.66931626],[126.76486462,37.66904948],[126.76489914,37.66877204]]]}"
고양시,2022,자전거사고다발지,6813077,2023016,4128113100,41281001,경기도 고양시 덕양구1,경기도 고양시 덕양구 덕은동(덕은생태공원 자전거도로 부근),4,6,0,2,1,3,37.581149024085,126.852985796235,"{""type"":""Polygon"",""coordinates"":[[[126.85478243,37.58114902],[126.85474791,37.58087125],[126.85464567,37.58060415],[126.85447964,37.58035799],[126.85425621,37.58014223],[126.85398395,37.57996516],[126.85367334,37.57983358],[126.8533363,37.57975256],[126.8529858,37.5797252],[126.85263529,37.57975256],[126.85229826,37.57983358],[126.85198764,37.57996516],[126.85171539,37.58014223],[126.85149195,37.58035799],[126.85132593,37.58060415],[126.85122369,37.58087125],[126.85118917,37.58114902],[126.85122369,37.5814268],[126.85132593,37.58169389],[126.85149195,37.58194005],[126.85171539,37.5821558],[126.85198764,37.58233287],[126.85229826,37.58246444],[126.85263529,37.58254547],[126.8529858,37.58257282],[126.8533363,37.58254547],[126.85367334,37.58246444],[126.85398395,37.58233287],[126.85425621,37.5821558],[126.85447964,37.58194005],[126.85464567,37.58169389],[126.85474791,37.5814268],[126.85478243,37.58114902]]]}"
고양시,2022,자전거사고다발지,6813164,2023016,4128510400,41285001,경기도 고양시 일산동구1,경기도 고양시 일산동구 장항동(신세계주유소 삼거리 부근),4,4,0,2,2,0,37.644251570448,126.776946928664,"{""type"":""Polygon"",""coordinates"":[[[126.77874356,37.64425157],[126.77870904,37.64397403],[126.7786068,37.64370716],[126.77844077,37.64346121],[126.77821734,37.64324563],[126.77794508,37.64306871],[126.77763447,37.64293724],[126.77729743,37.64285629],[126.77694693,37.64282895],[126.77659642,37.64285629],[126.77625939,37.64293724],[126.77594877,37.64306871],[126.77567652,37.64324563],[126.77545308,37.64346121],[126.77528706,37.64370716],[126.77518482,37.64397403],[126.7751503,37.64425157],[126.77518482,37.64452911],[126.77528706,37.64479598],[126.77545308,37.64504192],[126.77567652,37.6452575],[126.77594877,37.64543441],[126.77625939,37.64556587],[126.77659642,37.64564683],[126.77694693,37.64567416],[126.77729743,37.64564683],[126.77763447,37.64556587],[126.77794508,37.64543441],[126.77821734,37.6452575],[126.77844077,37.64504192],[126.7786068,37.64479598],[126.77870904,37.64452911],[126.77874356,37.64425157]]]}"
고양시,2022,자전거사고다발지,6813186,2023016,4128710200,41287002,경기도 고양시 일산서구2,경기도 고양시 일산서구 주엽동(주엽역 부근),4,5,0,1,2,2,37.670111169053,126.761048241541,"{""type"":""Polygon"",""coordinates"":[[[126.76284487,37.67011117],[126.76281035,37.66983373],[126.76270811,37.66956695],[126.76254209,37.66932108],[126.76231865,37.66910558],[126.7620464,37.66892872],[126.76173578,37.6687973],[126.76139875,37.66871637],[126.76104824,37.66868905],[126.76069774,37.66871637],[126.7603607,37.6687973],[126.76005009,37.66892872],[126.75977783,37.66910558],[126.7595544,37.66932108],[126.75938837,37.66956695],[126.75928613,37.66983373],[126.75925161,37.67011117],[126.75928613,37.67038861],[126.75938837,37.67065538],[126.7595544,37.67090125],[126.75977783,37.67111675],[126.76005009,37.6712936],[126.7603607,37.67142502],[126.76069774,37.67150594],[126.76104824,37.67153326],[126.76139875,37.67150594],[126.76173578,37.67142502],[126.7620464,37.6712936],[126.76231865,37.67111675],[126.76254209,37.67090125],[126.76270811,37.67065538],[126.76281035,37.67038861],[126.76284487,37.67011117]]]}"
고양시,2022,자전거사고다발지,6813110,2023016,4128710100,41287001,경기도 고양시 일산서구1,경기도 고양시 일산서구 일산동(일산지하차도 부근),4,5,0,2,3,0,37.687151454398,126.761899944196,"{""type"":""Polygon"",""coordinates"":[[[126.76369657,37.68715145],[126.76366205,37.68687408],[126.76355981,37.68660736],[126.76339379,37.68636155],[126.76317035,37.6861461],[126.7628981,37.68596928],[126.76258748,37.68583789],[126.76225045,37.68575698],[126.76189994,37.68572966],[126.76154944,37.68575698],[126.7612124,37.68583789],[126.76090179,37.68596928],[126.76062953,37.6861461],[126.7604061,37.68636155],[126.76024007,37.68660736],[126.76013784,37.68687408],[126.76010331,37.68715145],[126.76013784,37.68742883],[126.76024007,37.68769555],[126.7604061,37.68794135],[126.76062953,37.6881568],[126.76090179,37.68833361],[126.7612124,37.688465],[126.76154944,37.6885459],[126.76189994,37.68857322],[126.76225045,37.6885459],[126.76258748,37.688465],[126.7628981,37.68833361],[126.76317035,37.6881568],[126.76339379,37.68794135],[126.76355981,37.68769555],[126.76366205,37.68742883],[126.76369657,37.68715145]]]}"
고양시,2021,보행노인사고다발지,6780689,2022042,4128112300,41281001,경기도 고양시 덕양구1,경기도 고양시 덕양구 화정동(백양중학교앞교차로 부근),5,5,0,5,0,0,37.630574797090,126.833098665072,"{""type"":""Polygon"",""coordinates"":[[[126.83399698,37.6305748],[126.83397972,37.630436],[126.8339286,37.63030254],[126.83384559,37.63017954],[126.83373387,37.63007174],[126.83359774,37.62998326],[126.83344244,37.62991752],[126.83327392,37.62987703],[126.83309867,37.62986336],[126.83292341,37.62987703],[126.83275489,37.62991752],[126.83259959,37.62998326],[126.83246346,37.63007174],[126.83235174,37.63017954],[126.83226873,37.63030254],[126.83221761,37.630436],[126.83220035,37.6305748],[126.83221761,37.63071359],[126.83226873,37.63084705],[126.83235174,37.63097005],[126.83246346,37.63107785],[126.83259959,37.63116633],[126.83275489,37.63123207],[126.83292341,37.63127256],[126.83309867,37.63128623],[126.83327392,37.63127256],[126.83344244,37.63123207],[126.83359774,37.63116633],[126.83373387,37.63107785],[126.83384559,37.63097005],[126.8339286,37.63084705],[126.83397972,37.63071359],[126.83399698,37.6305748]]]}"
고양시,2021,보행어린이사고다발지,6807365,2022084,4128111600,41281001,경기도 고양시 덕양구1,경기도 고양시 덕양구 고양동(파란들어린이집 부근),3,3,0,1,2,0,37.709604308293,126.903853841483,"{""type"":""Polygon"",""coordinates"":[[[126.90565047,37.70960431],[126.90561595,37.70932702],[126.90551371,37.70906038],[126.90534769,37.70881464],[126.90512425,37.70859925],[126.904852,37.70842249],[126.90454138,37.70829114],[126.90420435,37.70821025],[126.90385384,37.70818294],[126.90350334,37.70821025],[126.9031663,37.70829114],[126.90285569,37.70842249],[126.90258343,37.70859925],[126.90236,37.70881464],[126.90219397,37.70906038],[126.90209173,37.70932702],[126.90205721,37.70960431],[126.90209173,37.7098816],[126.90219397,37.71014823],[126.90236,37.71039397],[126.90258343,37.71060935],[126.90285569,37.71078611],[126.9031663,37.71091745],[126.90350334,37.71099834],[126.90385384,37.71102565],[126.90420435,37.71099834],[126.90454138,37.71091745],[126.904852,37.71078611],[126.90512425,37.71060935],[126.90534769,37.71039397],[126.90551371,37.71014823],[126.90561595,37.7098816],[126.90565047,37.70960431]]]}"
고양시,2021,자전거사고다발지,6806086,2022083,4128710200,41287001,경기도 고양시 일산서구1,경기도 고양시 일산서구 주엽동(문촌18단지삼거리 부근),4,4,0,0,3,1,37.667478082448,126.755121575601,"{""type"":""Polygon"",""coordinates"":[[[126.75691821,37.66747808],[126.75688368,37.66720063],[126.75678145,37.66693384],[126.75661542,37.66668797],[126.75639199,37.66647246],[126.75611973,37.66629559],[126.75580912,37.66616417],[126.75547208,37.66608324],[126.75512158,37.66605591],[126.75477107,37.66608324],[126.75443403,37.66616417],[126.75412342,37.66629559],[126.75385117,37.66647246],[126.75362773,37.66668797],[126.75346171,37.66693384],[126.75335947,37.66720063],[126.75332495,37.66747808],[126.75335947,37.66775553],[126.75346171,37.66802232],[126.75362773,37.66826819],[126.75385117,37.66848369],[126.75412342,37.66866056],[126.75443403,37.66879198],[126.75477107,37.6688729],[126.75512158,37.66890023],[126.75547208,37.6688729],[126.75580912,37.66879198],[126.75611973,37.66866056],[126.75639199,37.66848369],[126.75661542,37.66826819],[126.75678145,37.66802232],[126.75688368,37.66775553],[126.75691821,37.66747808]]]}"
고양시,2021,자전거사고다발지,6807137,2022083,4128510600,41285004,경기도 고양시 일산동구4,경기도 고양시 일산동구 백석동(백석우체국 부근),4,4,0,0,3,1,37.649011749793,126.785928777692,"{""type"":""Polygon"",""coordinates"":[[[126.78772541,37.64901175],[126.78769089,37.64873423],[126.78758865,37.64846738],[126.78742262,37.64822144],[126.78719919,37.64800587],[126.78692693,37.64782896],[126.78661632,37.64769751],[126.78627928,37.64761656],[126.78592878,37.64758922],[126.78557827,37.64761656],[126.78524124,37.64769751],[126.78493062,37.64782896],[126.78465837,37.64800587],[126.78443493,37.64822144],[126.78426891,37.64846738],[126.78416667,37.64873423],[126.78413215,37.64901175],[126.78416667,37.64928927],[126.78426891,37.64955612],[126.78443493,37.64980205],[126.78465837,37.65001761],[126.78493062,37.65019452],[126.78524124,37.65032597],[126.78557827,37.65040692],[126.78592878,37.65043425],[126.78627928,37.65040692],[126.78661632,37.65032597],[126.78692693,37.65019452],[126.78719919,37.65001761],[126.78742262,37.64980205],[126.78758865,37.64955612],[126.78769089,37.64928927],[126.78772541,37.64901175]]]}"
고양시,2021,자전거사고다발지,6806067,2022083,4128510100,41285003,경기도 고양시 일산동구3,경기도 고양시 일산동구 식사동(세원고등학교앞교차로 부근),4,5,0,2,3,0,37.673978951468,126.805733360008,"{""type"":""Polygon"",""coordinates"":[[[126.80752999,37.67397895],[126.80749547,37.67370153],[126.80739323,37.67343476],[126.8072272,37.67318891],[126.80700377,37.67297341],[126.80673151,37.67279656],[126.8064209,37.67266515],[126.80608387,37.67258423],[126.80573336,37.6725569],[126.80538285,37.67258423],[126.80504582,37.67266515],[126.80473521,37.67279656],[126.80446295,37.67297341],[126.80423952,37.67318891],[126.80407349,37.67343476],[126.80397125,37.67370153],[126.80393673,37.67397895],[126.80397125,37.67425638],[126.80407349,37.67452314],[126.80423952,37.67476899],[126.80446295,37.67498448],[126.80473521,37.67516132],[126.80504582,37.67529273],[126.80538285,37.67537365],[126.80573336,37.67540097],[126.80608387,37.67537365],[126.8064209,37.67529273],[126.80673151,37.67516132],[126.80700377,37.67498448],[126.8072272,37.67476899],[126.80739323,37.67452314],[126.80749547,37.67425638],[126.80752999,37.67397895]]]}"
고양시,2021,자전거사고다발지,6807135,2022083,4128510500,41285002,경기도 고양시 일산동구2,경기도 고양시 일산동구 마두동(마두동770 부근),5,5,0,1,4,0,37.653417057252,126.778226566404,"{""type"":""Polygon"",""coordinates"":[[[126.7800232,37.65341706],[126.77998868,37.65313955],[126.77988644,37.65287272],[126.77972041,37.65262679],[126.77949698,37.65241124],[126.77922472,37.65223434],[126.77891411,37.65210289],[126.77857707,37.65202195],[126.77822657,37.65199461],[126.77787606,37.65202195],[126.77753903,37.65210289],[126.77722841,37.65223434],[126.77695616,37.65241124],[126.77673272,37.65262679],[126.7765667,37.65287272],[126.77646446,37.65313955],[126.77642994,37.65341706],[126.77646446,37.65369456],[126.7765667,37.6539614],[126.77673272,37.65420731],[126.77695616,37.65442286],[126.77722841,37.65459975],[126.77753903,37.6547312],[126.77787606,37.65481214],[126.77822657,37.65483947],[126.77857707,37.65481214],[126.77891411,37.6547312],[126.77922472,37.65459975],[126.77949698,37.65442286],[126.77972041,37.65420731],[126.77988644,37.6539614],[126.77998868,37.65369456],[126.7800232,37.65341706]]]}"
고양시,2021,자전거사고다발지,6807136,2022083,4128510200,41285001,경기도 고양시 일산동구1,경기도 고양시 일산동구 중산동(일산복음병원삼거리 부근),6,7,0,0,6,1,37.682531980767,126.779595219445,"{""type"":""Polygon"",""coordinates"":[[[126.78139185,37.68253198],[126.78135733,37.68225459],[126.78125509,37.68198785],[126.78108906,37.68174203],[126.78086563,37.68152656],[126.78059337,37.68134973],[126.78028276,37.68121833],[126.77994572,37.68113742],[126.77959522,37.6811101],[126.77924471,37.68113742],[126.77890768,37.68121833],[126.77859706,37.68134973],[126.77832481,37.68152656],[126.77810138,37.68174203],[126.77793535,37.68198785],[126.77783311,37.68225459],[126.77779859,37.68253198],[126.77783311,37.68280937],[126.77793535,37.68307611],[126.77810138,37.68332193],[126.77832481,37.68353739],[126.77859706,37.68371421],[126.77890768,37.68384561],[126.77924471,37.68392652],[126.77959522,37.68395384],[126.77994572,37.68392652],[126.78028276,37.68384561],[126.78059337,37.68371421],[126.78086563,37.68353739],[126.78108906,37.68332193],[126.78125509,37.68307611],[126.78135733,37.68280937],[126.78139185,37.68253198]]]}"
고양시,2021,자전거사고다발지,6807352,2022083,4128112500,41281002,경기도 고양시 덕양구2,경기도 고양시 덕양구 행주내동(오일뱅크산성셀프 부근),5,5,0,2,0,3,37.605031597631,126.824769309757,"{""type"":""Polygon"",""coordinates"":[[[126.82656594,37.6050316],[126.82653142,37.60475391],[126.82642918,37.6044869],[126.82626315,37.60424082],[126.82603972,37.60402513],[126.82576746,37.60384811],[126.82545685,37.60371658],[126.82511981,37.60363558],[126.82476931,37.60360823],[126.8244188,37.60363558],[126.82408177,37.60371658],[126.82377116,37.60384811],[126.8234989,37.60402513],[126.82327547,37.60424082],[126.82310944,37.6044869],[126.8230072,37.60475391],[126.82297268,37.6050316],[126.8230072,37.60530928],[126.82310944,37.60557629],[126.82327547,37.60582237],[126.8234989,37.60603806],[126.82377116,37.60621507],[126.82408177,37.6063466],[126.8244188,37.60642759],[126.82476931,37.60645494],[126.82511981,37.60642759],[126.82545685,37.6063466],[126.82576746,37.60621507],[126.82603972,37.60603806],[126.82626315,37.60582237],[126.82642918,37.60557629],[126.82653142,37.60530928],[126.82656594,37.6050316]]]}"
고양시,2021,자전거사고다발지,6805814,2022083,4128112300,41281001,경기도 고양시 덕양구1,경기도 고양시 덕양구 화정동(화정동1102 부근),5,5,1,1,3,0,37.633167297933,126.832350155736,"{""type"":""Polygon"",""coordinates"":[[[126.83414679,37.6331673],[126.83411226,37.63288972],[126.83401003,37.63262281],[126.833844,37.63237682],[126.83362057,37.63216121],[126.83334831,37.63198426],[126.8330377,37.63185277],[126.83270066,37.63177181],[126.83235016,37.63174447],[126.83199965,37.63177181],[126.83166261,37.63185277],[126.831352,37.63198426],[126.83107975,37.63216121],[126.83085631,37.63237682],[126.83069029,37.63262281],[126.83058805,37.63288972],[126.83055353,37.6331673],[126.83058805,37.63344488],[126.83069029,37.63371178],[126.83085631,37.63395777],[126.83107975,37.63417337],[126.831352,37.63435032],[126.83166261,37.6344818],[126.83199965,37.63456276],[126.83235016,37.6345901],[126.83270066,37.63456276],[126.8330377,37.6344818],[126.83334831,37.63435032],[126.83362057,37.63417337],[126.833844,37.63395777],[126.83401003,37.63371178],[126.83411226,37.63344488],[126.83414679,37.6331673]]]}"
고양시,2021,자전거사고다발지,6806032,2022083,4128710400,41287002,경기도 고양시 일산서구2,경기도 고양시 일산서구 대화동(문촌로사거리 부근),3,3,1,0,1,1,37.681639603286,126.759697749752,"{""type"":""Polygon"",""coordinates"":[[[126.76149438,37.6816396],[126.76145986,37.68136221],[126.76135762,37.68109547],[126.76119159,37.68084964],[126.76096816,37.68063417],[126.7606959,37.68045734],[126.76038529,37.68032594],[126.76004825,37.68024502],[126.75969775,37.6802177],[126.75934724,37.68024502],[126.75901021,37.68032594],[126.7586996,37.68045734],[126.75842734,37.68063417],[126.75820391,37.68084964],[126.75803788,37.68109547],[126.75793564,37.68136221],[126.75790112,37.6816396],[126.75793564,37.681917],[126.75803788,37.68218373],[126.75820391,37.68242956],[126.75842734,37.68264502],[126.7586996,37.68282185],[126.75901021,37.68295325],[126.75934724,37.68303416],[126.75969775,37.68306148],[126.76004825,37.68303416],[126.76038529,37.68295325],[126.7606959,37.68282185],[126.76096816,37.68264502],[126.76119159,37.68242956],[126.76135762,37.68218373],[126.76145986,37.681917],[126.76149438,37.6816396]]]}"
고양시,2020,무단횡단사고다발지,6692591,2021030,4128510300,280441001,경기북부 일산동부1,경기도 고양시 일산동구 정발산동(밀크브라운 부근),4,4,0,0,2,2,37.663229108637,126.768928339972,"{""type"":""Polygon"",""coordinates"":[[[126.77162329,37.66322911],[126.7715715,37.66281291],[126.77141815,37.6624127],[126.77116911,37.66204387],[126.77083395,37.66172058],[126.77042557,37.66145526],[126.76995965,37.66125811],[126.7694541,37.66113671],[126.76892834,37.66109572],[126.76840258,37.66113671],[126.76789703,37.66125811],[126.76743111,37.66145526],[126.76702273,37.66172058],[126.76668757,37.66204387],[126.76643853,37.6624127],[126.76628518,37.66281291],[126.76623339,37.66322911],[126.76628518,37.66364531],[126.76643853,37.66404551],[126.76668757,37.66441433],[126.76702273,37.66473761],[126.76743111,37.66500291],[126.76789703,37.66520005],[126.76840258,37.66532145],[126.76892834,37.66536244],[126.7694541,37.66532145],[126.76995965,37.66520005],[126.77042557,37.66500291],[126.77083395,37.66473761],[126.77116911,37.66441433],[126.77141815,37.66404551],[126.7715715,37.66364531],[126.77162329,37.66322911]]]}"
고양시,2020,무단횡단사고다발지,6692605,2021030,4128111600,280341001,경기북부 고양1,경기도 고양시 덕양구 고양동(늘사랑교회 부근),4,5,1,1,3,0,37.703753978264,126.901926806578,"{""type"":""Polygon"",""coordinates"":[[[126.90462175,37.70375398],[126.90456997,37.70333801],[126.90441661,37.70293802],[126.90416757,37.70256938],[126.90383242,37.70224627],[126.90342404,37.7019811],[126.90295812,37.70178406],[126.90245256,37.70166272],[126.90192681,37.70162175],[126.90140105,37.70166272],[126.9008955,37.70178406],[126.90042957,37.7019811],[126.90002119,37.70224627],[126.89968604,37.70256938],[126.899437,37.70293802],[126.89928364,37.70333801],[126.89923186,37.70375398],[126.89928364,37.70416995],[126.899437,37.70456993],[126.89968604,37.70493855],[126.90002119,37.70526165],[126.90042957,37.70552681],[126.9008955,37.70572384],[126.90140105,37.70584518],[126.90192681,37.70588614],[126.90245256,37.70584518],[126.90295812,37.70572384],[126.90342404,37.70552681],[126.90383242,37.70526165],[126.90416757,37.70493855],[126.90441661,37.70456993],[126.90456997,37.70416995],[126.90462175,37.70375398]]]}"
고양시,2020,무단횡단사고다발지,6692712,2021030,4128110100,280341002,경기북부 고양2,경기도 고양시 덕양구 주교동(온유와겸손교회 부근),4,4,0,1,3,0,37.658128074852,126.834473500952,"{""type"":""Polygon"",""coordinates"":[[[126.83716845,37.65812807],[126.83711666,37.65771185],[126.83696331,37.65731161],[126.83671427,37.65694275],[126.83637912,37.65661944],[126.83597073,37.65635411],[126.83550481,37.65615694],[126.83499926,37.65603553],[126.8344735,37.65599454],[126.83394774,37.65603553],[126.83344219,37.65615694],[126.83297627,37.65635411],[126.83256789,37.65661944],[126.83223274,37.65694275],[126.8319837,37.65731161],[126.83183034,37.65771185],[126.83177856,37.65812807],[126.83183034,37.6585443],[126.8319837,37.65894453],[126.83223274,37.65931338],[126.83256789,37.65963668],[126.83297627,37.659902],[126.83344219,37.66009915],[126.83394774,37.66022056],[126.8344735,37.66026155],[126.83499926,37.66022056],[126.83550481,37.66009915],[126.83597073,37.659902],[126.83637912,37.65963668],[126.83671427,37.65931338],[126.83696331,37.65894453],[126.83711666,37.6585443],[126.83716845,37.65812807]]]}"
고양시,2020,보행노인사고다발지,6678320,2021024,4128510200,41285002,경기도 고양시 일산동구2,경기도 고양시 일산동구 중산동(중산마을사거리 부근),3,3,0,3,0,0,37.69346198928,126.779599877933,"{""type"":""Polygon"",""coordinates"":[[[126.78139651,37.69346199],[126.78136199,37.69318464],[126.78125975,37.69291794],[126.78109372,37.69267215],[126.78087029,37.69245672],[126.78059803,37.69227991],[126.78028742,37.69214853],[126.77995038,37.69206763],[126.77959988,37.69204031],[126.77924937,37.69206763],[126.77891234,37.69214853],[126.77860172,37.69227991],[126.77832947,37.69245672],[126.77810603,37.69267215],[126.77794001,37.69291794],[126.77783777,37.69318464],[126.77780325,37.69346199],[126.77783777,37.69373934],[126.77794001,37.69400603],[126.77810603,37.69425182],[126.77832947,37.69446725],[126.77860172,37.69464405],[126.77891234,37.69477542],[126.77924937,37.69485632],[126.77959988,37.69488364],[126.77995038,37.69485632],[126.78028742,37.69477542],[126.78059803,37.69464405],[126.78087029,37.69446725],[126.78109372,37.69425182],[126.78125975,37.69400603],[126.78136199,37.69373934],[126.78139651,37.69346199]]]}"
고양시,2020,보행노인사고다발지,6679276,2021024,4128510500,41285001,경기도 고양시 일산동구1,경기도 고양시 일산동구 마두동(마두동770 부근),5,5,1,0,3,1,37.651927160311,126.777813421453,"{""type"":""Polygon"",""coordinates"":[[[126.77961005,37.65192716],[126.77957553,37.65164965],[126.77947329,37.65138281],[126.77930727,37.65113688],[126.77908383,37.65092132],[126.77881158,37.65074442],[126.77850096,37.65061297],[126.77816393,37.65053202],[126.77781342,37.65050469],[126.77746292,37.65053202],[126.77712588,37.65061297],[126.77681527,37.65074442],[126.77654301,37.65092132],[126.77631958,37.65113688],[126.77615355,37.65138281],[126.77605131,37.65164965],[126.77601679,37.65192716],[126.77605131,37.65220467],[126.77615355,37.65247151],[126.77631958,37.65271743],[126.77654301,37.65293298],[126.77681527,37.65310988],[126.77712588,37.65324133],[126.77746292,37.65332227],[126.77781342,37.6533496],[126.77816393,37.65332227],[126.77850096,37.65324133],[126.77881158,37.65310988],[126.77908383,37.65293298],[126.77930727,37.65271743],[126.77947329,37.65247151],[126.77957553,37.65220467],[126.77961005,37.65192716]]]}"
