시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,교통섬유무,점자블록유무,집중조명시설유무
성남시분당구,동막로,,경기도 성남시 분당구 대장동 313-1,분당-404,4,N,37.361818,127.067732,2,4.0,8.0,Y,N,Y,N
성남시분당구,동막로,,경기도 성남시 분당구 대장동 320-6,분당-405,4,N,37.359374,127.068049,2,4.0,8.0,Y,N,Y,N
성남시분당구,석운로,,경기도 성남시 분당구 석운동 5-56,분당-406,4,N,37.380219,127.04845,2,4.0,8.0,Y,N,Y,N
성남시분당구,성남대로,,경기도 성남시 분당구 야탑동 488-1,분당-407,1,N,37.411053,127.128729,8,8.0,26.0,Y,N,Y,N
성남시 분당구,예원로,,경기도 성남시 분당구 분당동 63-4,분당-408,1,N,37.369577,127.13425,4,4.0,19.0,Y,N,Y,N
성남시 분당구,돌마로,,경기도 성남시 분당구 정자동 215,분당-409,1,N,37.355032,127.117453,8,8.0,35.0,Y,N,Y,N
성남시 분당구,미금일로,,경기도 성남시 분당구 구미동97-1,분당-410,4,N,37.348597,127.106767,2,4.0,6.5,N,N,Y,N
성남시 분당구,구미로9번길,,경기도 성남시 분당구 구미동197-7,분당-411,4,N,37.338577,127.110205,2,4.0,10.0,N,N,Y,N
성남시 분당구,판교로,,경기도 성남시 분당구 삼평동 721-1,분당-412,4,N,37.403528,127.115571,2,4.0,6.0,N,N,Y,N
성남시 분당구,판교로,,경기도 성남시 분당구 삼평동 721-1,분당-413,4,N,37.403492,127.115694,2,4.0,6.0,N,N,Y,N
성남시 분당구,황새울로359번길,,경기도 성남시 분당구 서현동280-3,분당-414,4,N,37.386812,127.125011,4,4.0,13.0,N,N,Y,N
성남시 분당구,황새울로258번길,,경기도 성남시 분당구 수내동 7-3,분당-415,4,N,37.379668,127.116695,4,4.0,13.0,N,N,Y,N
성남시 분당구,내정로17번길,,경기도 성남시 분당구 정자동 189-7,분당-416,4,N,37.361691,127.113413,2,4.0,8.0,N,N,Y,N
성남시 분당구,대왕판교로,,경기도 성남시 분당구 궁내동197-20,분당-417,99,N,37.36381,127.101406,9,8.0,40.0,Y,N,Y,N
